pedido_sk,order_id,fecha_key,cliente_sk,canal_sk,geografia_sk,tienda_sk,subtotal,tax_amount,shipping_fee,total_amount
7191,1000008486,20250321,682,1,1843,-1,13230.0,2778.3,1200.0,17208.3
7192,1000008488,20240116,738,1,885,-1,35280.0,7408.8,1200.0,43888.8
7193,1000008489,20250610,724,2,4,4,34200.0,7182.0,0.0,41382.0
7194,1000008490,20240301,10,2,2,2,45000.0,9450.0,0.0,54450.0
7195,1000008491,20250204,1259,2,2,2,86820.0,18232.2,0.0,105052.2
7196,1000008492,20240317,900,2,1,1,15000.0,3150.0,0.0,18150.0
7197,1000008493,20250211,643,1,118,-1,61200.0,12852.0,900.0,74952.0
7198,1000008494,20240723,497,2,4,4,76440.0,16052.4,0.0,92492.4
7199,1000008495,20250718,1406,2,1,1,13500.0,2835.0,0.0,16335.0
7200,1000008497,20240621,1224,1,2372,-1,67800.0,14238.0,0.0,82038.0
7201,1000008498,20241113,163,2,3,3,13230.0,2778.3,0.0,16008.3
7202,1000008499,20241116,969,1,1570,-1,32400.0,6804.0,0.0,39204.0
7203,1000008500,20250407,711,1,2146,-1,62280.0,13078.8,900.0,76258.8
7204,1000008501,20250717,933,1,1565,-1,42750.0,8977.5,900.0,52627.5
7205,1000008504,20250509,956,2,4,4,25650.0,5386.5,0.0,31036.5
7206,1000008505,20250327,591,2,2,2,38760.0,8139.6,0.0,46899.6
7207,1000008506,20241018,955,2,1,1,21600.0,4536.0,0.0,26136.0
7208,1000008507,20240525,745,1,44,-1,48825.0,10253.25,1200.0,60278.25
7209,1000008508,20250702,1141,1,2819,-1,11760.0,2469.6,1200.0,15429.6
7210,1000008509,20250816,913,1,1462,-1,11400.0,2394.0,900.0,14694.0
7211,1000008510,20250319,598,2,2,2,37044.0,7779.24,0.0,44823.24
7212,1000008511,20241008,1313,1,2435,-1,59310.0,12455.1,900.0,72665.1
7213,1000008512,20240510,1464,1,1489,-1,11880.0,2494.8,1500.0,15874.8
7214,1000008513,20240910,856,1,1008,-1,24300.0,5103.0,1200.0,30603.0
7215,1000008514,20250225,1495,1,1376,-1,27000.0,5670.0,1200.0,33870.0
7216,1000008515,20250501,1080,1,1777,-1,53520.0,11239.2,1200.0,65959.2
7217,1000008516,20250829,785,1,39,-1,27000.0,5670.0,0.0,32670.0
7218,1000008517,20240227,952,1,2501,-1,21600.0,4536.0,900.0,27036.0
7219,1000008518,20250703,193,1,1186,-1,34200.0,7182.0,1200.0,42582.0
7220,1000008519,20241010,907,1,2448,-1,11400.0,2394.0,1500.0,15294.0
7221,1000008520,20250119,729,2,2,2,40500.0,8505.0,0.0,49005.0
7222,1000008522,20240420,575,1,2300,-1,83700.0,17577.0,900.0,102177.0
7223,1000008523,20250121,766,1,317,-1,45000.0,9450.0,900.0,55350.0
7224,1000008524,20241019,408,2,3,3,40260.0,8454.6,0.0,48714.6
7225,1000008525,20240810,503,2,4,4,38550.0,8095.5,0.0,46645.5
7226,1000008526,20240601,24,1,220,-1,25800.0,5418.0,900.0,32118.0
7227,1000008527,20240810,634,1,1039,-1,81000.0,17010.0,1500.0,99510.0
7228,1000008529,20241012,380,2,4,4,32400.0,6804.0,0.0,39204.0
7229,1000008530,20250704,1379,1,2733,-1,60000.0,12600.0,1500.0,74100.0
7230,1000008531,20241228,560,1,2476,-1,10800.0,2268.0,1200.0,14268.0
7231,1000008535,20250520,1017,1,1632,-1,21600.0,4536.0,1200.0,27336.0
7232,1000008537,20241130,1347,2,4,4,30780.0,6463.8,0.0,37243.8
7233,1000008538,20240512,998,1,1014,-1,56400.0,11844.0,1200.0,69444.0
7234,1000008539,20240911,1489,1,74,-1,63000.0,13230.0,900.0,77130.0
7235,1000008540,20240819,19,1,1795,-1,21600.0,4536.0,900.0,27036.0
7236,1000008541,20240601,1483,1,918,-1,25650.0,5386.5,900.0,31936.5
7237,1000008542,20240308,1399,1,2553,-1,35496.0,7454.16,1200.0,44150.16
7238,1000008543,20241214,161,1,959,-1,32400.0,6804.0,900.0,40104.0
7239,1000008544,20240809,337,2,4,4,35640.0,7484.4,0.0,43124.4
7240,1000008546,20250130,850,1,531,-1,12600.0,2646.0,1500.0,16746.0
7241,1000008547,20240428,114,1,3023,-1,60564.0,12718.44,900.0,74182.44
7242,1000008548,20240704,1074,1,634,-1,21600.0,4536.0,0.0,26136.0
7243,1000008550,20240630,1129,1,2637,-1,25800.0,5418.0,1200.0,32418.0
7244,1000008551,20240608,90,2,2,2,67260.0,14124.6,0.0,81384.6
7245,1000008552,20240525,334,2,4,4,51300.0,10773.0,0.0,62073.0
7246,1000008553,20250113,141,1,182,-1,22800.0,4788.0,1500.0,29088.0
7247,1000008554,20250813,386,2,1,1,46680.0,9802.8,0.0,56482.8
7248,1000008555,20241204,785,2,4,4,79590.0,16713.9,0.0,96303.9
7249,1000008556,20250426,1249,1,763,-1,58800.0,12348.0,900.0,72048.0
7250,1000008558,20240205,671,2,4,4,10800.0,2268.0,0.0,13068.0
7251,1000008559,20250909,1238,1,186,-1,35280.0,7408.8,1200.0,43888.8
7252,1000008560,20241208,687,2,4,4,44100.0,9261.0,0.0,53361.0
7253,1000008561,20240605,1421,2,4,4,36000.0,7560.0,0.0,43560.0
7254,1000008562,20250905,420,1,3079,-1,30000.0,6300.0,0.0,36300.0
7255,1000008563,20250720,578,1,2245,-1,11400.0,2394.0,1500.0,15294.0
7256,1000008564,20240511,1156,1,1821,-1,29400.0,6174.0,900.0,36474.0
7257,1000008565,20250705,779,1,3017,-1,29160.0,6123.6,1200.0,36483.6
7258,1000008566,20240928,838,2,2,2,84795.0,17806.95,0.0,102601.95
7259,1000008567,20240727,1124,2,1,1,15000.0,3150.0,0.0,18150.0
7260,1000008568,20240117,1062,2,4,4,30000.0,6300.0,0.0,36300.0
7261,1000008569,20250218,185,2,3,3,13500.0,2835.0,0.0,16335.0
7262,1000008570,20240418,1248,1,782,-1,58590.0,12303.9,900.0,71793.9
7263,1000008571,20240615,584,2,1,1,40500.0,8505.0,0.0,49005.0
7264,1000008572,20250401,1313,2,1,1,57270.0,12026.7,0.0,69296.7
7265,1000008573,20250520,162,1,297,-1,11760.0,2469.6,1200.0,15429.6
7266,1000008574,20240426,157,1,2381,-1,26820.0,5632.2,1200.0,33652.2
7267,1000008575,20250927,580,2,4,4,11400.0,2394.0,0.0,13794.0
7268,1000008576,20240721,1044,2,4,4,45360.0,9525.6,0.0,54885.6
7269,1000008577,20250609,1382,1,1965,-1,15000.0,3150.0,900.0,19050.0
7270,1000008578,20241214,1128,1,1689,-1,15000.0,3150.0,900.0,19050.0
7271,1000008580,20250515,1099,1,561,-1,57000.0,11970.0,1200.0,70170.0
7272,1000008581,20250426,798,1,345,-1,11340.0,2381.4,0.0,13721.4
7273,1000008582,20240107,1336,2,1,1,43968.0,9233.28,0.0,53201.28
7274,1000008583,20240615,374,1,918,-1,23760.0,4989.6,1500.0,30249.6
7275,1000008586,20240613,244,1,796,-1,27000.0,5670.0,1200.0,33870.0
7276,1000008587,20240106,112,1,1414,-1,42750.0,8977.5,1500.0,53227.5
7277,1000008588,20240102,574,1,1923,-1,71850.0,15088.5,900.0,87838.5
7278,1000008589,20250515,22,1,2595,-1,11400.0,2394.0,900.0,14694.0
7279,1000008590,20240116,313,1,1898,-1,28500.0,5985.0,900.0,35385.0
7280,1000008591,20241124,238,1,2672,-1,23520.0,4939.2,0.0,28459.2
7281,1000008592,20250116,1080,2,2,2,29400.0,6174.0,0.0,35574.0
7282,1000008593,20250602,116,1,697,-1,45000.0,9450.0,1500.0,55950.0
7283,1000008596,20250117,110,1,2567,-1,42525.0,8930.25,900.0,52355.25
7284,1000008597,20240725,722,1,2097,-1,37800.0,7938.0,1200.0,46938.0
7285,1000008598,20250406,1305,1,1598,-1,42000.0,8820.0,900.0,51720.0
7286,1000008599,20250803,153,1,3065,-1,14700.0,3087.0,1200.0,18987.0
7287,1000008600,20241112,259,2,4,4,93600.0,19656.0,0.0,113256.0
7288,1000008602,20250701,1436,1,60,-1,42750.0,8977.5,900.0,52627.5
7289,1000008603,20250704,112,1,1261,-1,23520.0,4939.2,1200.0,29659.2
7290,1000008604,20250703,1182,2,2,2,13500.0,2835.0,0.0,16335.0
7291,1000008605,20250817,97,1,1618,-1,11340.0,2381.4,1200.0,14921.4
7292,1000008606,20250413,1200,1,1098,-1,51000.0,10710.0,1500.0,63210.0
7293,1000008607,20250407,61,2,4,4,43500.0,9135.0,0.0,52635.0
7294,1000008608,20250817,1387,2,4,4,35340.0,7421.4,0.0,42761.4
7295,1000008609,20250515,1082,1,1090,-1,47250.0,9922.5,1200.0,58372.5
7296,1000008610,20240728,385,2,1,1,43110.0,9053.1,0.0,52163.1
7297,1000008611,20250415,243,1,363,-1,72252.0,15172.92,1200.0,88624.92
7298,1000008612,20240108,584,2,1,1,13500.0,2835.0,0.0,16335.0
7299,1000008613,20240201,392,1,1224,-1,14700.0,3087.0,1200.0,18987.0
7300,1000008614,20240301,295,1,1343,-1,36450.0,7654.5,0.0,44104.5
7301,1000008615,20240503,1313,1,3078,-1,34200.0,7182.0,1500.0,42882.0
7302,1000008616,20250221,684,2,2,2,42750.0,8977.5,0.0,51727.5
7303,1000008617,20240319,681,1,73,-1,10584.0,2222.64,1200.0,14006.64
7304,1000008618,20250529,660,2,3,3,45000.0,9450.0,0.0,54450.0
7305,1000008619,20250421,657,1,410,-1,10584.0,2222.64,1200.0,14006.64
7306,1000008620,20240211,926,1,543,-1,12000.0,2520.0,1200.0,15720.0
7307,1000008621,20250618,15,1,495,-1,36000.0,7560.0,1200.0,44760.0
7308,1000008623,20250302,1205,1,2520,-1,37500.0,7875.0,1200.0,46575.0
7309,1000008624,20240610,724,1,3070,-1,46575.0,9780.75,1200.0,57555.75
7310,1000008625,20250711,157,1,2839,-1,39600.0,8316.0,900.0,48816.0
7311,1000008626,20240615,128,1,1078,-1,76980.0,16165.8,1500.0,94645.8
7312,1000008627,20250905,1419,2,3,3,12825.0,2693.25,0.0,15518.25
7313,1000008629,20240330,1400,1,2212,-1,83580.0,17551.8,900.0,102031.8
7314,1000008630,20240213,839,1,1396,-1,21600.0,4536.0,0.0,26136.0
7315,1000008631,20250406,943,2,3,3,31350.0,6583.5,0.0,37933.5
7316,1000008632,20240225,621,2,4,4,12000.0,2520.0,0.0,14520.0
7317,1000008633,20250121,291,1,150,-1,31350.0,6583.5,0.0,37933.5
7318,1000008635,20250213,130,2,4,4,26460.0,5556.6,0.0,32016.6
7319,1000008636,20240914,610,2,2,2,35280.0,7408.8,0.0,42688.8
7320,1000008639,20250610,459,1,1641,-1,82890.0,17406.9,900.0,101196.9
7321,1000008640,20250620,1438,1,2056,-1,40500.0,8505.0,900.0,49905.0
7322,1000008641,20241015,1205,2,1,1,38475.0,8079.75,0.0,46554.75
7323,1000008642,20250310,904,1,2400,-1,37800.0,7938.0,1200.0,46938.0
7324,1000008644,20241220,212,1,596,-1,40380.0,8479.8,1200.0,50059.8
7325,1000008645,20250826,1414,1,1378,-1,13500.0,2835.0,900.0,17235.0
7326,1000008646,20250110,1441,2,4,4,22800.0,4788.0,0.0,27588.0
7327,1000008647,20240128,587,1,200,-1,35280.0,7408.8,1200.0,43888.8
7328,1000008648,20250318,1027,1,1860,-1,12150.0,2551.5,1200.0,15901.5
7329,1000008649,20250514,1446,2,1,1,20520.0,4309.2,0.0,24829.2
7330,1000008650,20240528,730,1,1730,-1,107130.0,22497.3,1500.0,131127.3
7331,1000008651,20240206,483,1,2875,-1,11760.0,2469.6,900.0,15129.6
7332,1000008652,20240804,1404,1,1410,-1,54000.0,11340.0,1200.0,66540.0
7333,1000008653,20240612,1451,1,2659,-1,12000.0,2520.0,1200.0,15720.0
7334,1000008655,20240417,191,1,1363,-1,15000.0,3150.0,0.0,18150.0
7335,1000008656,20240620,1221,1,2852,-1,57600.0,12096.0,900.0,70596.0
7336,1000008657,20240930,248,2,1,1,14700.0,3087.0,0.0,17787.0
7337,1000008659,20240229,1419,1,2852,-1,14250.0,2992.5,0.0,17242.5
7338,1000008660,20250216,237,1,1981,-1,36000.0,7560.0,1200.0,44760.0
7339,1000008661,20240518,1187,1,1277,-1,81000.0,17010.0,1500.0,99510.0
7340,1000008662,20240821,380,2,3,3,59520.0,12499.2,0.0,72019.2
7341,1000008663,20250321,879,2,3,3,37050.0,7780.5,0.0,44830.5
7342,1000008664,20240510,422,1,1082,-1,11880.0,2494.8,900.0,15274.8
7343,1000008666,20240821,117,2,1,1,11760.0,2469.6,0.0,14229.6
7344,1000008667,20250614,483,2,2,2,35280.0,7408.8,0.0,42688.8
7345,1000008669,20240901,1311,2,2,2,12000.0,2520.0,0.0,14520.0
7346,1000008670,20250812,637,2,2,2,42750.0,8977.5,0.0,51727.5
7347,1000008671,20241108,1392,2,1,1,11760.0,2469.6,0.0,14229.6
7348,1000008672,20240506,587,2,3,3,57600.0,12096.0,0.0,69696.0
7349,1000008673,20250611,1457,2,4,4,34200.0,7182.0,0.0,41382.0
7350,1000008674,20240922,290,1,3087,-1,29925.0,6284.25,900.0,37109.25
7351,1000008675,20250407,1198,1,3068,-1,37620.0,7900.2,1500.0,47020.2
7352,1000008676,20250125,708,2,1,1,15000.0,3150.0,0.0,18150.0
7353,1000008677,20240212,618,1,2748,-1,48510.0,10187.1,900.0,59597.1
7354,1000008678,20250603,426,1,1493,-1,10800.0,2268.0,1200.0,14268.0
7355,1000008679,20240613,69,1,2095,-1,23520.0,4939.2,0.0,28459.2
7356,1000008680,20240625,284,1,914,-1,36000.0,7560.0,1200.0,44760.0
7357,1000008681,20240727,576,1,2489,-1,42750.0,8977.5,1200.0,52927.5
7358,1000008682,20240702,689,1,446,-1,37044.0,7779.24,900.0,45723.24
7359,1000008683,20241205,166,1,1632,-1,53850.0,11308.5,900.0,66058.5
7360,1000008684,20250604,1060,1,1453,-1,74430.0,15630.3,900.0,90960.3
7361,1000008685,20250418,484,1,1911,-1,44100.0,9261.0,900.0,54261.0
7362,1000008686,20250123,645,2,3,3,12600.0,2646.0,0.0,15246.0
7363,1000008688,20240808,1009,1,1687,-1,30000.0,6300.0,0.0,36300.0
7364,1000008689,20240710,322,2,4,4,23520.0,4939.2,0.0,28459.2
7365,1000008690,20240628,849,2,2,2,44550.0,9355.5,0.0,53905.5
7366,1000008693,20250126,1288,2,1,1,64500.0,13545.0,0.0,78045.0
7367,1000008694,20240515,1063,1,2166,-1,28350.0,5953.5,900.0,35203.5
7368,1000008695,20250713,394,2,4,4,34200.0,7182.0,0.0,41382.0
7369,1000008696,20240122,1350,1,1010,-1,19440.0,4082.4,900.0,24422.4
7370,1000008697,20240204,182,1,2175,-1,39000.0,8190.0,1500.0,48690.0
7371,1000008698,20240225,520,2,4,4,21600.0,4536.0,0.0,26136.0
7372,1000008699,20250419,417,2,3,3,44887.5,9426.38,0.0,54313.88
7373,1000008700,20250518,1429,1,24,-1,42750.0,8977.5,1500.0,53227.5
7374,1000008701,20241115,860,1,1620,-1,22800.0,4788.0,1200.0,28788.0
7375,1000008702,20240301,780,1,2726,-1,67500.0,14175.0,1200.0,82875.0
7376,1000008704,20250208,726,1,2330,-1,11400.0,2394.0,900.0,14694.0
7377,1000008705,20241206,405,2,2,2,10800.0,2268.0,0.0,13068.0
7378,1000008706,20240227,135,1,2432,-1,12348.0,2593.08,1200.0,16141.08
7379,1000008707,20250611,342,1,522,-1,35910.0,7541.1,900.0,44351.1
7380,1000008708,20250604,56,2,3,3,50520.0,10609.2,0.0,61129.2
7381,1000008709,20250606,679,1,2367,-1,20520.0,4309.2,0.0,24829.2
7382,1000008710,20250904,441,1,2303,-1,40500.0,8505.0,0.0,49005.0
7383,1000008711,20241105,546,1,89,-1,34020.0,7144.2,0.0,41164.2
7384,1000008712,20250514,453,2,4,4,46296.0,9722.16,0.0,56018.16
7385,1000008713,20240628,818,1,711,-1,44100.0,9261.0,1200.0,54561.0
7386,1000008714,20250407,1479,1,2198,-1,15000.0,3150.0,900.0,19050.0
7387,1000008716,20240826,963,2,1,1,30870.0,6482.7,0.0,37352.7
7388,1000008717,20250719,1465,1,1241,-1,10800.0,2268.0,1200.0,14268.0
7389,1000008718,20240602,1293,1,721,-1,38475.0,8079.75,900.0,47454.75
7390,1000008719,20240128,1464,1,1658,-1,39600.0,8316.0,900.0,48816.0
7391,1000008720,20240707,986,2,3,3,59100.0,12411.0,0.0,71511.0
7392,1000008721,20250604,593,2,1,1,27000.0,5670.0,0.0,32670.0
7393,1000008722,20250216,1014,2,2,2,10260.0,2154.6,0.0,12414.6
7394,1000008723,20250509,514,2,3,3,45000.0,9450.0,0.0,54450.0
7395,1000008724,20240722,1094,2,1,1,34080.0,7156.8,0.0,41236.8
7396,1000008725,20240406,1251,1,821,-1,13500.0,2835.0,900.0,17235.0
7397,1000008726,20250514,305,2,3,3,35670.0,7490.7,0.0,43160.7
7398,1000008727,20250223,123,1,229,-1,25500.0,5355.0,900.0,31755.0
7399,1000008728,20241015,1216,1,3152,-1,21600.0,4536.0,1200.0,27336.0
7400,1000008729,20250912,1117,1,2702,-1,11400.0,2394.0,1200.0,14994.0
7401,1000008730,20250612,391,2,1,1,47040.0,9878.4,0.0,56918.4
7402,1000008731,20240823,475,2,3,3,27000.0,5670.0,0.0,32670.0
7403,1000008732,20250111,1090,2,1,1,26460.0,5556.6,0.0,32016.6
7404,1000008733,20241009,196,2,1,1,64800.0,13608.0,0.0,78408.0
7405,1000008734,20250428,1111,2,3,3,11760.0,2469.6,0.0,14229.6
7406,1000008735,20240912,781,2,2,2,36450.0,7654.5,0.0,44104.5
7407,1000008736,20240102,719,1,2092,-1,10800.0,2268.0,1200.0,14268.0
7408,1000008737,20250927,825,1,1163,-1,27150.0,5701.5,1500.0,34351.5
7409,1000008738,20240402,1483,1,990,-1,44100.0,9261.0,1200.0,54561.0
7410,1000008739,20250623,1489,1,1383,-1,31500.0,6615.0,1200.0,39315.0
7411,1000008740,20250517,118,1,2268,-1,45000.0,9450.0,1200.0,55650.0
7412,1000008742,20250715,599,2,4,4,27000.0,5670.0,0.0,32670.0
7413,1000008744,20250420,1128,1,2781,-1,19440.0,4082.4,900.0,24422.4
7414,1000008745,20250306,319,2,3,3,32400.0,6804.0,0.0,39204.0
7415,1000008746,20240314,1148,1,2301,-1,38475.0,8079.75,1200.0,47754.75
7416,1000008748,20240718,667,2,3,3,16170.0,3395.7,0.0,19565.7
7417,1000008749,20240514,932,1,2001,-1,32400.0,6804.0,900.0,40104.0
7418,1000008750,20240519,1054,2,2,2,11400.0,2394.0,0.0,13794.0
7419,1000008751,20241126,346,1,3014,-1,15000.0,3150.0,900.0,19050.0
7420,1000008752,20240809,1004,1,1955,-1,15750.0,3307.5,1200.0,20257.5
7421,1000008753,20240926,272,1,470,-1,21168.0,4445.28,900.0,26513.28
7422,1000008754,20240903,1201,2,3,3,65550.0,13765.5,0.0,79315.5
7423,1000008756,20240331,1336,1,962,-1,11760.0,2469.6,900.0,15129.6
7424,1000008757,20240802,1346,1,339,-1,22800.0,4788.0,1200.0,28788.0
7425,1000008758,20240322,159,1,3021,-1,94860.0,19920.6,900.0,115680.6
7426,1000008759,20250416,589,2,3,3,75870.0,15932.7,0.0,91802.7
7427,1000008760,20250612,1371,2,2,2,43200.0,9072.0,0.0,52272.0
7428,1000008762,20240824,877,1,2889,-1,34020.0,7144.2,1200.0,42364.2
7429,1000008763,20250513,479,1,2885,-1,19440.0,4082.4,900.0,24422.4
7430,1000008766,20240526,1142,1,2905,-1,30000.0,6300.0,900.0,37200.0
7431,1000008767,20250417,187,1,1732,-1,45000.0,9450.0,900.0,55350.0
7432,1000008768,20240426,1384,2,2,2,32400.0,6804.0,0.0,39204.0
7433,1000008769,20240323,289,2,3,3,85065.0,17863.65,0.0,102928.65
7434,1000008770,20240211,174,2,1,1,29550.0,6205.5,0.0,35755.5
7435,1000008771,20250507,920,1,2103,-1,26460.0,5556.6,1500.0,33516.6
7436,1000008772,20240522,1120,1,550,-1,14250.0,2992.5,1500.0,18742.5
7437,1000008773,20240907,1048,1,1733,-1,22800.0,4788.0,1500.0,29088.0
7438,1000008774,20241027,653,1,586,-1,48000.0,10080.0,0.0,58080.0
7439,1000008775,20240324,1090,1,11,-1,35280.0,7408.8,900.0,43588.8
7440,1000008776,20240331,192,1,553,-1,32400.0,6804.0,1200.0,40404.0
7441,1000008777,20240521,684,2,3,3,54390.0,11421.9,0.0,65811.9
7442,1000008778,20240619,1441,1,111,-1,47250.0,9922.5,0.0,57172.5
7443,1000008779,20241014,467,1,2108,-1,21168.0,4445.28,1200.0,26813.28
7444,1000008781,20240302,1057,2,2,2,42750.0,8977.5,0.0,51727.5
7445,1000008782,20250102,100,2,1,1,35280.0,7408.8,0.0,42688.8
7446,1000008783,20240906,1139,1,2198,-1,58500.0,12285.0,0.0,70785.0
7447,1000008784,20241017,1419,1,2754,-1,11760.0,2469.6,1200.0,15429.6
7448,1000008785,20250824,686,1,30,-1,51000.0,10710.0,1200.0,62910.0
7449,1000008786,20250127,49,2,1,1,40200.0,8442.0,0.0,48642.0
7450,1000008787,20250513,219,2,2,2,23520.0,4939.2,0.0,28459.2
7451,1000008788,20241101,652,2,3,3,21600.0,4536.0,0.0,26136.0
7452,1000008789,20241106,1431,2,3,3,9720.0,2041.2,0.0,11761.2
7453,1000008790,20250228,1423,1,1063,-1,34200.0,7182.0,1200.0,42582.0
7454,1000008792,20240520,695,1,1762,-1,38190.0,8019.9,900.0,47109.9
7455,1000008793,20240402,1128,2,4,4,34020.0,7144.2,0.0,41164.2
7456,1000008794,20250218,838,1,783,-1,13500.0,2835.0,1200.0,17535.0
7457,1000008795,20241208,72,2,4,4,73237.5,15379.88,0.0,88617.38
7458,1000008796,20250426,765,1,280,-1,64800.0,13608.0,900.0,79308.0
7459,1000008797,20241031,565,2,4,4,15435.0,3241.35,0.0,18676.35
7460,1000008798,20240729,107,1,2999,-1,22800.0,4788.0,900.0,28488.0
7461,1000008799,20240926,1248,1,2825,-1,61800.0,12978.0,900.0,75678.0
7462,1000008800,20250418,1296,1,1818,-1,31350.0,6583.5,1200.0,39133.5
7463,1000008801,20240315,397,1,518,-1,58950.0,12379.5,1200.0,72529.5
7464,1000008802,20240911,1434,1,1880,-1,22680.0,4762.8,900.0,28342.8
7465,1000008803,20240115,394,1,1462,-1,13500.0,2835.0,900.0,17235.0
7466,1000008804,20241107,213,2,2,2,20520.0,4309.2,0.0,24829.2
7467,1000008805,20250701,46,1,2652,-1,11340.0,2381.4,1200.0,14921.4
7468,1000008806,20240116,1191,1,2202,-1,42750.0,8977.5,1500.0,53227.5
7469,1000008807,20240707,1038,2,4,4,13500.0,2835.0,0.0,16335.0
7470,1000008808,20250818,847,2,3,3,34320.0,7207.2,0.0,41527.2
7471,1000008809,20250904,56,1,984,-1,35100.0,7371.0,1200.0,43671.0
7472,1000008810,20250304,405,1,215,-1,24696.0,5186.16,1500.0,31382.16
7473,1000008811,20240614,467,1,1320,-1,23520.0,4939.2,1500.0,29959.2
7474,1000008812,20240420,33,1,815,-1,14850.0,3118.5,1200.0,19168.5
7475,1000008813,20250824,239,2,4,4,22800.0,4788.0,0.0,27588.0
7476,1000008814,20240401,888,1,3116,-1,12150.0,2551.5,1200.0,15901.5
7477,1000008815,20240519,622,2,2,2,21600.0,4536.0,0.0,26136.0
7478,1000008816,20240302,533,1,2374,-1,23520.0,4939.2,1500.0,29959.2
7479,1000008817,20240310,715,1,442,-1,25650.0,5386.5,1500.0,32536.5
7480,1000008818,20240530,126,1,1272,-1,23520.0,4939.2,0.0,28459.2
7481,1000008819,20250920,919,1,1079,-1,44550.0,9355.5,1200.0,55105.5
7482,1000008820,20250519,221,2,3,3,14700.0,3087.0,0.0,17787.0
7483,1000008821,20250709,266,1,2120,-1,27000.0,5670.0,900.0,33570.0
7484,1000008822,20240704,604,1,1115,-1,49200.0,10332.0,0.0,59532.0
7485,1000008825,20240722,694,2,1,1,14250.0,2992.5,0.0,17242.5
7486,1000008826,20250822,621,1,1012,-1,36000.0,7560.0,1200.0,44760.0
7487,1000008829,20240709,1274,1,279,-1,61560.0,12927.6,1200.0,75687.6
7488,1000008830,20240123,1037,1,2736,-1,14700.0,3087.0,900.0,18687.0
7489,1000008831,20240826,952,2,4,4,25650.0,5386.5,0.0,31036.5
7490,1000008832,20250602,1162,1,1184,-1,14250.0,2992.5,1200.0,18442.5
7491,1000008833,20250122,779,1,2474,-1,40260.0,8454.6,900.0,49614.6
7492,1000008834,20240229,975,2,2,2,21600.0,4536.0,0.0,26136.0
7493,1000008835,20250703,876,1,692,-1,14700.0,3087.0,1200.0,18987.0
7494,1000008836,20240915,459,1,3195,-1,13230.0,2778.3,0.0,16008.3
7495,1000008837,20240517,728,1,2943,-1,21600.0,4536.0,1500.0,27636.0
7496,1000008838,20241009,231,1,1533,-1,29925.0,6284.25,0.0,36209.25
7497,1000008839,20240911,774,1,3142,-1,14250.0,2992.5,900.0,18142.5
7498,1000008840,20240719,228,2,3,3,30000.0,6300.0,0.0,36300.0
7499,1000008841,20240101,1386,1,98,-1,21600.0,4536.0,1200.0,27336.0
7500,1000008842,20240607,618,1,791,-1,32400.0,6804.0,900.0,40104.0
7501,1000008843,20240915,5,2,1,1,40560.0,8517.6,0.0,49077.6
7502,1000008844,20240122,950,1,762,-1,48510.0,10187.1,1500.0,60197.1
7503,1000008845,20241023,1412,2,4,4,40500.0,8505.0,0.0,49005.0
7504,1000008846,20250704,475,1,2267,-1,40500.0,8505.0,900.0,49905.0
7505,1000008847,20240424,769,1,263,-1,10800.0,2268.0,1200.0,14268.0
7506,1000008848,20240628,13,2,1,1,21600.0,4536.0,0.0,26136.0
7507,1000008850,20240408,1249,2,3,3,14700.0,3087.0,0.0,17787.0
7508,1000008851,20250507,1278,1,986,-1,43200.0,9072.0,1200.0,53472.0
7509,1000008852,20250409,876,1,928,-1,32400.0,6804.0,1200.0,40404.0
7510,1000008853,20241024,53,2,2,2,14175.0,2976.75,0.0,17151.75
7511,1000008854,20250121,187,1,2585,-1,11760.0,2469.6,900.0,15129.6
7512,1000008855,20250508,935,1,1142,-1,19440.0,4082.4,1500.0,25022.4
7513,1000008856,20240831,253,1,692,-1,22800.0,4788.0,1200.0,28788.0
7514,1000008857,20240107,664,1,1400,-1,13500.0,2835.0,900.0,17235.0
7515,1000008858,20240102,886,1,1777,-1,23940.0,5027.4,1200.0,30167.4
7516,1000008859,20240106,235,1,1257,-1,11400.0,2394.0,1200.0,14994.0
7517,1000008860,20240125,322,1,1077,-1,14850.0,3118.5,900.0,18868.5
7518,1000008861,20250917,1427,1,1121,-1,14250.0,2992.5,1200.0,18442.5
7519,1000008862,20250608,1439,1,2491,-1,42525.0,8930.25,900.0,52355.25
7520,1000008863,20240611,885,2,4,4,40500.0,8505.0,0.0,49005.0
7521,1000008864,20241009,874,1,2533,-1,43312.5,9095.62,1500.0,53908.12
7522,1000008865,20240519,1083,1,381,-1,44250.0,9292.5,0.0,53542.5
7523,1000008867,20241004,507,2,3,3,27000.0,5670.0,0.0,32670.0
7524,1000008868,20241129,436,1,2806,-1,45000.0,9450.0,1200.0,55650.0
7525,1000008869,20250724,237,1,2516,-1,23520.0,4939.2,900.0,29359.2
7526,1000008870,20240422,1120,1,620,-1,12000.0,2520.0,1200.0,15720.0
7527,1000008871,20241028,1081,1,501,-1,23940.0,5027.4,900.0,29867.4
7528,1000008872,20250611,511,1,146,-1,14962.5,3142.12,1200.0,19304.62
7529,1000008873,20241103,1330,2,4,4,33000.0,6930.0,0.0,39930.0
7530,1000008875,20240830,87,1,588,-1,24000.0,5040.0,900.0,29940.0
7531,1000008876,20241125,1429,1,1336,-1,35940.0,7547.4,1200.0,44687.4
