session_sk,session_id,fecha_key,cliente_sk,source,device
72878,11000072877,20250529,67,referral,mobile
72879,11000072878,20250107,1209,email,mobile
72880,11000072879,20240414,1123,direct,mobile
72881,11000072880,20250506,903,ads,mobile
72882,11000072881,20250520,571,referral,desktop
72883,11000072882,20241224,177,direct,mobile
72884,11000072883,20250306,938,direct,tablet
72885,11000072884,20240901,-1,ads,desktop
72886,11000072885,20241026,477,ads,desktop
72887,11000072886,20240203,717,ads,desktop
72888,11000072887,20250519,265,direct,desktop
72889,11000072888,20241213,-1,direct,desktop
72890,11000072889,20250407,655,direct,mobile
72891,11000072890,20250512,652,email,mobile
72892,11000072891,20250624,565,direct,mobile
72893,11000072892,20241217,-1,social,mobile
72894,11000072893,20250914,178,email,mobile
72895,11000072894,20250525,377,ads,tablet
72896,11000072895,20250429,476,ads,mobile
72897,11000072896,20250614,598,referral,mobile
72898,11000072897,20240830,211,social,desktop
72899,11000072898,20240214,-1,ads,mobile
72900,11000072899,20240707,492,direct,desktop
72901,11000072900,20250624,146,ads,mobile
72902,11000072901,20250616,768,social,mobile
72903,11000072902,20241001,207,referral,desktop
72904,11000072903,20250214,864,direct,mobile
72905,11000072904,20240511,-1,ads,mobile
72906,11000072905,20250615,102,direct,mobile
72907,11000072906,20241107,-1,referral,mobile
72908,11000072907,20241001,-1,direct,mobile
72909,11000072908,20240325,-1,direct,mobile
72910,11000072909,20240812,-1,email,mobile
72911,11000072910,20250801,-1,referral,desktop
72912,11000072911,20250831,-1,direct,mobile
72913,11000072912,20250624,874,social,mobile
72914,11000072913,20250928,-1,direct,mobile
72915,11000072914,20250409,662,referral,desktop
72916,11000072915,20241013,843,ads,desktop
72917,11000072916,20250410,1492,direct,desktop
72918,11000072917,20240806,1347,direct,mobile
72919,11000072918,20250804,908,direct,mobile
72920,11000072919,20250318,123,direct,mobile
72921,11000072920,20240228,1276,ads,mobile
72922,11000072921,20240607,893,direct,desktop
72923,11000072922,20250625,1217,direct,mobile
72924,11000072923,20240507,-1,direct,mobile
72925,11000072924,20241121,793,direct,mobile
72926,11000072925,20241031,1353,ads,mobile
72927,11000072926,20250210,1206,ads,desktop
72928,11000072927,20241122,-1,direct,mobile
72929,11000072928,20240927,-1,ads,mobile
72930,11000072929,20240912,1085,social,mobile
72931,11000072930,20250518,-1,ads,desktop
72932,11000072931,20250129,957,email,mobile
72933,11000072932,20241226,-1,direct,desktop
72934,11000072933,20250720,-1,direct,desktop
72935,11000072934,20250707,-1,ads,desktop
72936,11000072935,20240509,1217,email,mobile
72937,11000072936,20240508,-1,ads,mobile
72938,11000072937,20250315,829,direct,mobile
72939,11000072938,20241105,-1,social,mobile
72940,11000072939,20250812,-1,email,mobile
72941,11000072940,20240531,-1,ads,mobile
72942,11000072941,20250306,561,ads,mobile
72943,11000072942,20241125,-1,ads,desktop
72944,11000072943,20241111,-1,social,mobile
72945,11000072944,20250602,-1,direct,mobile
72946,11000072945,20241002,-1,direct,mobile
72947,11000072946,20250820,563,ads,desktop
72948,11000072947,20241218,-1,ads,tablet
72949,11000072948,20241206,-1,referral,mobile
72950,11000072949,20250804,916,direct,mobile
72951,11000072950,20240618,271,direct,desktop
72952,11000072951,20240817,1146,social,mobile
72953,11000072952,20250929,1206,direct,desktop
72954,11000072953,20241029,229,ads,desktop
72955,11000072954,20250412,970,direct,mobile
72956,11000072955,20240321,-1,ads,mobile
72957,11000072956,20240226,101,direct,mobile
72958,11000072957,20250303,-1,direct,mobile
72959,11000072958,20250309,-1,ads,mobile
72960,11000072959,20250516,1053,social,mobile
72961,11000072960,20240804,-1,direct,mobile
72962,11000072961,20250411,355,direct,tablet
72963,11000072962,20240807,1460,ads,desktop
72964,11000072963,20240621,390,direct,mobile
72965,11000072964,20240525,911,referral,desktop
72966,11000072965,20250608,1280,referral,mobile
72967,11000072966,20240503,277,email,mobile
72968,11000072967,20240110,375,ads,desktop
72969,11000072968,20250808,408,ads,mobile
72970,11000072969,20250305,612,ads,mobile
72971,11000072970,20240915,-1,ads,desktop
72972,11000072971,20241123,517,direct,mobile
72973,11000072972,20241017,523,referral,mobile
72974,11000072973,20250826,-1,direct,mobile
72975,11000072974,20250624,-1,social,mobile
72976,11000072975,20240224,1092,email,mobile
72977,11000072976,20241214,-1,ads,mobile
72978,11000072977,20250828,-1,email,mobile
72979,11000072978,20240228,1405,direct,desktop
72980,11000072979,20250409,1016,referral,mobile
72981,11000072980,20241011,-1,direct,mobile
72982,11000072981,20240823,237,ads,mobile
72983,11000072982,20250512,-1,ads,desktop
72984,11000072983,20240212,845,direct,mobile
72985,11000072984,20240404,652,ads,tablet
72986,11000072985,20250411,-1,ads,mobile
72987,11000072986,20240920,775,direct,mobile
72988,11000072987,20240202,-1,direct,tablet
72989,11000072988,20241208,882,referral,desktop
72990,11000072989,20240528,-1,referral,desktop
72991,11000072990,20241104,795,social,mobile
72992,11000072991,20250911,-1,social,tablet
72993,11000072992,20250722,-1,direct,desktop
72994,11000072993,20240528,1459,ads,mobile
72995,11000072994,20240518,-1,email,mobile
72996,11000072995,20240326,584,direct,tablet
72997,11000072996,20241219,784,ads,desktop
72998,11000072997,20250802,275,email,tablet
72999,11000072998,20250910,1276,referral,desktop
73000,11000072999,20240226,321,email,mobile
73001,11000073000,20250113,-1,referral,mobile
73002,11000073001,20250214,-1,direct,mobile
73003,11000073002,20240104,1136,direct,mobile
73004,11000073003,20240808,429,referral,mobile
73005,11000073004,20240822,624,ads,mobile
73006,11000073005,20250513,-1,referral,tablet
73007,11000073006,20240214,223,direct,mobile
73008,11000073007,20250526,108,ads,desktop
73009,11000073008,20250922,-1,referral,mobile
73010,11000073009,20250511,1347,email,mobile
73011,11000073010,20240508,1139,direct,mobile
73012,11000073011,20241007,449,email,mobile
73013,11000073012,20240811,-1,social,desktop
73014,11000073013,20240217,-1,ads,mobile
73015,11000073014,20241225,-1,direct,desktop
73016,11000073015,20250505,682,ads,tablet
73017,11000073016,20250702,832,ads,mobile
73018,11000073017,20240712,-1,ads,mobile
73019,11000073018,20240228,184,social,tablet
73020,11000073019,20240224,780,direct,mobile
73021,11000073020,20241127,170,direct,mobile
73022,11000073021,20240501,-1,direct,mobile
73023,11000073022,20240516,1003,direct,tablet
73024,11000073023,20250102,1254,ads,desktop
73025,11000073024,20240330,1380,direct,mobile
73026,11000073025,20240430,611,direct,desktop
73027,11000073026,20241115,-1,direct,mobile
73028,11000073027,20240402,-1,email,mobile
73029,11000073028,20250305,-1,direct,mobile
73030,11000073029,20250806,1060,social,mobile
73031,11000073030,20240415,8,ads,mobile
73032,11000073031,20250316,1135,ads,mobile
73033,11000073032,20240518,1023,ads,mobile
73034,11000073033,20240629,929,direct,mobile
73035,11000073034,20240508,-1,ads,desktop
73036,11000073035,20241231,374,ads,mobile
73037,11000073036,20250816,1351,ads,mobile
73038,11000073037,20240309,287,email,mobile
73039,11000073038,20240915,572,ads,desktop
73040,11000073039,20241004,-1,email,mobile
73041,11000073040,20241016,1375,direct,desktop
73042,11000073041,20240624,323,email,tablet
73043,11000073042,20240710,-1,ads,desktop
73044,11000073043,20250509,-1,ads,mobile
73045,11000073044,20240715,203,ads,mobile
73046,11000073045,20250902,-1,direct,mobile
73047,11000073046,20240114,-1,ads,mobile
73048,11000073047,20250204,521,ads,mobile
73049,11000073048,20250512,-1,ads,mobile
73050,11000073049,20250102,389,direct,mobile
73051,11000073050,20250810,460,ads,desktop
73052,11000073051,20240307,975,email,mobile
73053,11000073052,20240429,-1,social,mobile
73054,11000073053,20240125,757,social,desktop
73055,11000073054,20240224,-1,direct,mobile
73056,11000073055,20250531,-1,ads,mobile
73057,11000073056,20250902,-1,direct,mobile
73058,11000073057,20250922,520,social,desktop
73059,11000073058,20240524,-1,direct,desktop
73060,11000073059,20240814,651,direct,mobile
73061,11000073060,20240506,1114,direct,mobile
73062,11000073061,20240131,1252,referral,mobile
73063,11000073062,20241109,-1,direct,mobile
73064,11000073063,20250228,-1,ads,desktop
73065,11000073064,20250809,654,ads,mobile
73066,11000073065,20240510,865,ads,mobile
73067,11000073066,20250124,1200,social,desktop
73068,11000073067,20241113,-1,direct,tablet
73069,11000073068,20250304,457,social,tablet
73070,11000073069,20240802,1277,email,mobile
73071,11000073070,20240819,950,social,mobile
73072,11000073071,20240822,200,direct,mobile
73073,11000073072,20250403,-1,referral,mobile
73074,11000073073,20240520,1494,direct,desktop
73075,11000073074,20240308,-1,email,mobile
73076,11000073075,20250924,-1,ads,desktop
73077,11000073076,20240531,434,direct,mobile
73078,11000073077,20250222,-1,social,mobile
73079,11000073078,20240624,49,social,mobile
73080,11000073079,20240816,52,direct,desktop
73081,11000073080,20240222,790,social,desktop
73082,11000073081,20241207,-1,email,desktop
73083,11000073082,20240810,766,direct,mobile
73084,11000073083,20250322,1445,direct,mobile
73085,11000073084,20250630,1029,direct,mobile
73086,11000073085,20240322,1018,direct,mobile
73087,11000073086,20250504,-1,direct,mobile
73088,11000073087,20250607,1337,referral,mobile
73089,11000073088,20250325,833,social,mobile
73090,11000073089,20240902,998,ads,desktop
73091,11000073090,20250310,1205,referral,desktop
73092,11000073091,20240617,1029,social,desktop
73093,11000073092,20240920,1328,ads,mobile
73094,11000073093,20240130,-1,direct,mobile
73095,11000073094,20240503,1404,ads,desktop
73096,11000073095,20250307,656,referral,desktop
73097,11000073096,20240117,1469,direct,mobile
73098,11000073097,20240529,1378,ads,mobile
73099,11000073098,20250306,441,email,mobile
73100,11000073099,20240510,464,social,mobile
73101,11000073100,20241007,630,ads,mobile
73102,11000073101,20241109,181,ads,mobile
73103,11000073102,20250502,648,ads,mobile
73104,11000073103,20250511,1145,ads,mobile
73105,11000073104,20250710,-1,direct,mobile
73106,11000073105,20240716,228,ads,mobile
73107,11000073106,20250714,524,direct,mobile
73108,11000073107,20250824,-1,referral,mobile
73109,11000073108,20241004,401,ads,mobile
73110,11000073109,20240302,1226,direct,mobile
73111,11000073110,20250506,-1,email,mobile
73112,11000073111,20250218,-1,ads,mobile
73113,11000073112,20241114,-1,direct,mobile
73114,11000073113,20240202,661,email,mobile
73115,11000073114,20240523,392,direct,desktop
73116,11000073115,20240217,-1,direct,mobile
73117,11000073116,20240726,-1,direct,mobile
73118,11000073117,20250122,1035,ads,desktop
73119,11000073118,20250530,664,referral,desktop
73120,11000073119,20240606,348,ads,mobile
73121,11000073120,20250906,600,direct,mobile
73122,11000073121,20250404,-1,email,mobile
73123,11000073122,20240901,92,ads,mobile
73124,11000073123,20240803,-1,referral,mobile
73125,11000073124,20250614,-1,direct,desktop
73126,11000073125,20250113,-1,ads,mobile
73127,11000073126,20240604,53,direct,desktop
73128,11000073127,20250107,828,referral,mobile
73129,11000073128,20250202,-1,referral,mobile
73130,11000073129,20250424,740,referral,mobile
73131,11000073130,20240214,-1,email,desktop
73132,11000073131,20241113,130,email,mobile
73133,11000073132,20250430,791,direct,mobile
73134,11000073133,20240813,242,direct,mobile
73135,11000073134,20250426,1201,direct,tablet
73136,11000073135,20240531,116,referral,desktop
73137,11000073136,20241002,-1,email,desktop
73138,11000073137,20240614,683,referral,mobile
73139,11000073138,20240706,1050,social,desktop
73140,11000073139,20241226,1381,ads,mobile
73141,11000073140,20241108,632,direct,desktop
73142,11000073141,20250813,-1,direct,mobile
73143,11000073142,20250109,510,ads,desktop
73144,11000073143,20240427,-1,direct,mobile
73145,11000073144,20250105,-1,ads,mobile
73146,11000073145,20241211,-1,direct,mobile
73147,11000073146,20240229,-1,email,mobile
73148,11000073147,20241020,1494,ads,mobile
73149,11000073148,20240220,943,ads,mobile
73150,11000073149,20240925,-1,direct,mobile
73151,11000073150,20250623,-1,direct,mobile
73152,11000073151,20250523,-1,ads,mobile
73153,11000073152,20240111,1120,social,mobile
73154,11000073153,20240718,282,social,mobile
73155,11000073154,20250704,982,email,mobile
73156,11000073155,20240926,-1,direct,desktop
73157,11000073156,20250307,469,ads,mobile
73158,11000073157,20241022,-1,ads,mobile
73159,11000073158,20240103,576,direct,mobile
73160,11000073159,20240301,-1,social,desktop
73161,11000073160,20250506,1068,direct,mobile
73162,11000073161,20240401,-1,ads,mobile
73163,11000073162,20250819,1423,referral,desktop
73164,11000073163,20241022,676,email,mobile
73165,11000073164,20240623,655,referral,mobile
73166,11000073165,20240427,-1,ads,mobile
73167,11000073166,20250106,318,ads,mobile
73168,11000073167,20250308,594,direct,mobile
73169,11000073168,20241215,-1,referral,mobile
73170,11000073169,20250519,502,email,mobile
73171,11000073170,20241208,317,ads,mobile
73172,11000073171,20250802,608,direct,desktop
73173,11000073172,20240705,591,direct,desktop
73174,11000073173,20240210,-1,ads,mobile
73175,11000073174,20250815,285,email,mobile
73176,11000073175,20240911,931,email,mobile
73177,11000073176,20240107,447,direct,mobile
73178,11000073177,20240328,151,ads,mobile
73179,11000073178,20240805,-1,direct,mobile
73180,11000073179,20240508,1011,referral,mobile
73181,11000073180,20240501,-1,ads,desktop
73182,11000073181,20240721,1311,ads,mobile
73183,11000073182,20240623,-1,social,desktop
73184,11000073183,20240502,721,ads,mobile
73185,11000073184,20241011,167,ads,mobile
73186,11000073185,20241112,757,social,desktop
73187,11000073186,20250829,224,ads,mobile
73188,11000073187,20250902,-1,ads,desktop
73189,11000073188,20240315,-1,ads,mobile
73190,11000073189,20240509,746,direct,mobile
73191,11000073190,20250916,-1,direct,desktop
73192,11000073191,20241223,1244,email,desktop
73193,11000073192,20241121,362,email,tablet
73194,11000073193,20250420,62,email,mobile
73195,11000073194,20250227,-1,direct,desktop
73196,11000073195,20250404,1466,direct,desktop
73197,11000073196,20240404,-1,social,mobile
73198,11000073197,20240421,-1,direct,mobile
73199,11000073198,20240906,-1,ads,mobile
73200,11000073199,20241011,111,ads,mobile
73201,11000073200,20250926,1284,direct,desktop
73202,11000073201,20240522,1093,referral,mobile
73203,11000073202,20250308,-1,ads,mobile
73204,11000073203,20250530,1023,referral,mobile
73205,11000073204,20240108,-1,direct,mobile
73206,11000073205,20250420,703,email,mobile
73207,11000073206,20240224,106,ads,mobile
73208,11000073207,20240531,41,social,mobile
73209,11000073208,20240613,-1,direct,mobile
73210,11000073209,20240716,570,ads,tablet
73211,11000073210,20240604,214,social,desktop
73212,11000073211,20240116,207,direct,tablet
73213,11000073212,20240429,1318,ads,mobile
73214,11000073213,20240207,852,social,desktop
73215,11000073214,20241109,48,ads,mobile
73216,11000073215,20250128,249,social,mobile
73217,11000073216,20241110,798,social,mobile
73218,11000073217,20240116,258,social,desktop
73219,11000073218,20241102,-1,referral,mobile
73220,11000073219,20240430,1369,direct,mobile
73221,11000073220,20250404,902,direct,mobile
73222,11000073221,20250719,1478,social,tablet
73223,11000073222,20250120,-1,direct,desktop
73224,11000073223,20250518,715,referral,mobile
73225,11000073224,20241026,-1,social,mobile
73226,11000073225,20250822,1498,direct,desktop
73227,11000073226,20250608,285,email,desktop
73228,11000073227,20250122,875,ads,desktop
73229,11000073228,20240112,32,referral,desktop
73230,11000073229,20250315,80,ads,mobile
73231,11000073230,20240130,-1,referral,mobile
73232,11000073231,20240509,913,referral,mobile
73233,11000073232,20250115,77,direct,mobile
73234,11000073233,20250829,629,ads,mobile
73235,11000073234,20240707,1288,referral,mobile
73236,11000073235,20250617,335,referral,mobile
73237,11000073236,20250122,-1,referral,mobile
73238,11000073237,20250221,1457,ads,mobile
73239,11000073238,20250825,-1,direct,desktop
73240,11000073239,20241120,1250,social,mobile
73241,11000073240,20240719,129,social,mobile
73242,11000073241,20250222,118,direct,mobile
73243,11000073242,20241003,836,direct,desktop
73244,11000073243,20250212,296,direct,mobile
73245,11000073244,20250507,840,direct,mobile
73246,11000073245,20240406,-1,ads,desktop
73247,11000073246,20240717,-1,ads,desktop
73248,11000073247,20240604,632,direct,tablet
73249,11000073248,20250801,76,direct,desktop
73250,11000073249,20250606,470,email,desktop
73251,11000073250,20250106,-1,social,desktop
73252,11000073251,20240708,975,ads,mobile
73253,11000073252,20241029,722,direct,mobile
73254,11000073253,20240426,715,ads,desktop
73255,11000073254,20240811,-1,ads,mobile
73256,11000073255,20241207,1060,social,mobile
73257,11000073256,20241117,357,direct,mobile
73258,11000073257,20241114,1083,direct,desktop
73259,11000073258,20241019,20,ads,desktop
73260,11000073259,20250622,-1,referral,mobile
73261,11000073260,20250829,-1,direct,desktop
73262,11000073261,20240824,1170,ads,mobile
73263,11000073262,20250123,863,email,mobile
73264,11000073263,20241106,-1,direct,mobile
73265,11000073264,20240602,-1,social,mobile
73266,11000073265,20250327,1396,ads,mobile
73267,11000073266,20240819,-1,direct,mobile
73268,11000073267,20241202,-1,ads,mobile
73269,11000073268,20250716,1147,referral,mobile
73270,11000073269,20250905,550,email,mobile
73271,11000073270,20241228,144,ads,desktop
73272,11000073271,20250921,-1,direct,desktop
73273,11000073272,20240324,879,referral,desktop
73274,11000073273,20250813,-1,ads,desktop
73275,11000073274,20240604,610,direct,desktop
73276,11000073275,20250409,900,ads,mobile
73277,11000073276,20240120,-1,ads,mobile
73278,11000073277,20250522,904,direct,mobile
73279,11000073278,20241221,483,referral,mobile
73280,11000073279,20240113,533,ads,tablet
73281,11000073280,20240314,-1,ads,mobile
73282,11000073281,20250527,1468,ads,mobile
73283,11000073282,20250906,1309,direct,mobile
73284,11000073283,20241022,872,social,mobile
73285,11000073284,20240315,-1,direct,mobile
73286,11000073285,20250324,1196,ads,desktop
73287,11000073286,20240422,839,referral,mobile
73288,11000073287,20250626,7,email,desktop
73289,11000073288,20240224,111,direct,mobile
73290,11000073289,20240615,673,ads,mobile
73291,11000073290,20250706,-1,direct,desktop
73292,11000073291,20240118,428,referral,tablet
73293,11000073292,20240305,-1,direct,mobile
73294,11000073293,20240605,1199,email,mobile
73295,11000073294,20240331,734,referral,mobile
73296,11000073295,20250202,1373,ads,desktop
73297,11000073296,20240208,914,direct,desktop
73298,11000073297,20250923,-1,social,mobile
73299,11000073298,20250118,598,referral,desktop
73300,11000073299,20240906,269,referral,desktop
73301,11000073300,20240331,1096,email,desktop
73302,11000073301,20241228,197,referral,mobile
73303,11000073302,20240126,1366,ads,mobile
73304,11000073303,20240423,-1,direct,mobile
73305,11000073304,20240312,-1,direct,mobile
73306,11000073305,20250109,1228,email,desktop
73307,11000073306,20250606,-1,ads,tablet
73308,11000073307,20240612,1076,ads,desktop
73309,11000073308,20240202,1398,direct,mobile
73310,11000073309,20240204,820,email,mobile
73311,11000073310,20240301,1235,referral,mobile
73312,11000073311,20250425,516,direct,desktop
73313,11000073312,20240401,441,direct,desktop
73314,11000073313,20240911,-1,ads,mobile
73315,11000073314,20241020,677,referral,mobile
73316,11000073315,20240226,-1,direct,mobile
73317,11000073316,20250223,-1,direct,mobile
73318,11000073317,20240501,304,ads,mobile
73319,11000073318,20250413,880,direct,desktop
73320,11000073319,20240728,-1,direct,desktop
73321,11000073320,20250218,1432,direct,desktop
73322,11000073321,20250307,-1,referral,mobile
73323,11000073322,20250331,-1,ads,desktop
73324,11000073323,20240816,1272,ads,mobile
73325,11000073324,20240410,1466,referral,mobile
73326,11000073325,20250626,-1,direct,mobile
73327,11000073326,20240525,565,direct,mobile
73328,11000073327,20250326,-1,referral,mobile
73329,11000073328,20250406,593,direct,desktop
73330,11000073329,20240126,-1,direct,desktop
73331,11000073330,20241008,-1,direct,mobile
73332,11000073331,20250801,1442,direct,mobile
73333,11000073332,20250820,1015,ads,mobile
73334,11000073333,20250414,674,direct,desktop
73335,11000073334,20241214,1163,ads,mobile
73336,11000073335,20240907,792,direct,mobile
73337,11000073336,20240718,392,direct,desktop
73338,11000073337,20250915,274,direct,desktop
73339,11000073338,20250126,-1,social,mobile
73340,11000073339,20250619,-1,direct,desktop
73341,11000073340,20240706,-1,ads,desktop
73342,11000073341,20240613,1118,ads,mobile
73343,11000073342,20240708,-1,referral,mobile
73344,11000073343,20241120,-1,ads,desktop
73345,11000073344,20241220,736,social,mobile
73346,11000073345,20250307,596,referral,tablet
73347,11000073346,20240406,825,referral,desktop
73348,11000073347,20240830,1212,ads,mobile
73349,11000073348,20240527,-1,ads,mobile
73350,11000073349,20250205,-1,ads,desktop
73351,11000073350,20250809,-1,direct,tablet
73352,11000073351,20240419,535,direct,mobile
73353,11000073352,20240715,942,direct,desktop
73354,11000073353,20240423,966,referral,mobile
73355,11000073354,20250601,826,referral,tablet
73356,11000073355,20240818,506,ads,mobile
73357,11000073356,20240115,-1,direct,desktop
73358,11000073357,20250829,1168,direct,desktop
73359,11000073358,20250721,-1,direct,mobile
73360,11000073359,20240113,1171,ads,mobile
73361,11000073360,20250410,1456,direct,mobile
73362,11000073361,20241110,-1,referral,mobile
73363,11000073362,20250321,-1,referral,desktop
73364,11000073363,20250729,-1,ads,mobile
73365,11000073364,20250307,123,social,mobile
73366,11000073365,20240608,1112,social,mobile
73367,11000073366,20241002,-1,social,mobile
73368,11000073367,20240630,-1,ads,tablet
73369,11000073368,20250528,76,direct,mobile
73370,11000073369,20250503,111,ads,desktop
73371,11000073370,20250831,550,referral,mobile
73372,11000073371,20250822,-1,direct,mobile
73373,11000073372,20240811,1240,direct,mobile
73374,11000073373,20241124,1186,referral,desktop
73375,11000073374,20240322,1257,direct,tablet
73376,11000073375,20240427,675,referral,mobile
73377,11000073376,20250930,-1,email,desktop
73378,11000073377,20250714,-1,ads,desktop
73379,11000073378,20250831,1079,email,mobile
73380,11000073379,20241105,1427,ads,mobile
73381,11000073380,20240723,290,ads,desktop
73382,11000073381,20240513,643,direct,mobile
73383,11000073382,20240222,225,direct,mobile
73384,11000073383,20240829,1219,referral,desktop
73385,11000073384,20240106,75,direct,mobile
73386,11000073385,20250525,1175,ads,desktop
73387,11000073386,20240612,1407,referral,mobile
73388,11000073387,20240308,445,referral,desktop
73389,11000073388,20241213,1464,direct,desktop
73390,11000073389,20240830,357,referral,desktop
73391,11000073390,20250811,557,direct,mobile
73392,11000073391,20250409,1067,social,desktop
73393,11000073392,20241027,416,ads,mobile
73394,11000073393,20250209,439,direct,mobile
73395,11000073394,20250616,-1,ads,desktop
73396,11000073395,20241113,-1,ads,mobile
73397,11000073396,20240424,-1,ads,mobile
73398,11000073397,20240928,-1,direct,mobile
73399,11000073398,20250929,-1,direct,mobile
73400,11000073399,20240612,460,direct,mobile
73401,11000073400,20250821,1405,referral,desktop
73402,11000073401,20241109,1124,direct,mobile
73403,11000073402,20250501,-1,ads,desktop
73404,11000073403,20241124,237,direct,mobile
73405,11000073404,20250317,313,email,desktop
73406,11000073405,20240601,399,ads,mobile
73407,11000073406,20240402,1025,referral,desktop
73408,11000073407,20241101,1447,direct,mobile
73409,11000073408,20240424,92,social,mobile
73410,11000073409,20240426,-1,email,mobile
73411,11000073410,20250207,822,ads,mobile
73412,11000073411,20240215,1302,ads,desktop
73413,11000073412,20250512,298,ads,mobile
73414,11000073413,20240513,-1,email,desktop
73415,11000073414,20241207,-1,direct,mobile
73416,11000073415,20250623,243,referral,desktop
73417,11000073416,20250309,-1,ads,tablet
73418,11000073417,20250528,1070,direct,desktop
73419,11000073418,20240712,1247,ads,mobile
73420,11000073419,20240609,1319,ads,mobile
73421,11000073420,20250910,131,ads,mobile
73422,11000073421,20240902,-1,ads,mobile
73423,11000073422,20250806,1353,direct,mobile
73424,11000073423,20240818,-1,social,mobile
73425,11000073424,20240417,-1,referral,mobile
73426,11000073425,20250314,-1,email,tablet
73427,11000073426,20240930,-1,ads,desktop
73428,11000073427,20240704,541,direct,mobile
73429,11000073428,20250412,-1,ads,mobile
73430,11000073429,20250105,-1,ads,mobile
73431,11000073430,20250205,908,ads,mobile
73432,11000073431,20240908,794,social,desktop
73433,11000073432,20240908,1119,social,mobile
73434,11000073433,20250731,-1,direct,mobile
73435,11000073434,20240205,441,direct,desktop
73436,11000073435,20241004,718,ads,mobile
73437,11000073436,20250314,-1,ads,mobile
73438,11000073437,20250521,1013,ads,mobile
73439,11000073438,20240217,920,direct,mobile
73440,11000073439,20241108,352,email,mobile
73441,11000073440,20241029,-1,ads,mobile
73442,11000073441,20240603,-1,social,mobile
73443,11000073442,20240314,340,ads,desktop
73444,11000073443,20240606,-1,ads,tablet
73445,11000073444,20240216,316,ads,desktop
73446,11000073445,20240125,-1,referral,mobile
73447,11000073446,20240630,805,direct,mobile
73448,11000073447,20240609,977,direct,mobile
73449,11000073448,20240814,-1,direct,desktop
73450,11000073449,20241012,1440,social,desktop
73451,11000073450,20240621,290,direct,mobile
73452,11000073451,20240704,-1,direct,mobile
73453,11000073452,20240210,866,ads,desktop
73454,11000073453,20240606,-1,ads,desktop
73455,11000073454,20240522,-1,direct,mobile
73456,11000073455,20250622,263,referral,desktop
73457,11000073456,20240623,-1,social,mobile
73458,11000073457,20240918,609,referral,mobile
73459,11000073458,20241119,632,ads,mobile
73460,11000073459,20241001,851,direct,mobile
73461,11000073460,20250830,-1,social,mobile
73462,11000073461,20250105,750,referral,tablet
73463,11000073462,20240724,1361,ads,mobile
73464,11000073463,20250214,-1,ads,tablet
73465,11000073464,20240626,543,ads,mobile
73466,11000073465,20250914,258,referral,mobile
73467,11000073466,20250116,606,ads,desktop
73468,11000073467,20250528,-1,direct,mobile
73469,11000073468,20240618,471,ads,tablet
73470,11000073469,20250824,-1,direct,mobile
73471,11000073470,20240321,1047,ads,mobile
73472,11000073471,20240707,1300,direct,mobile
73473,11000073472,20240430,-1,ads,desktop
73474,11000073473,20241010,-1,referral,desktop
73475,11000073474,20240516,-1,referral,mobile
73476,11000073475,20241214,583,direct,mobile
73477,11000073476,20240901,-1,referral,desktop
73478,11000073477,20240415,-1,referral,mobile
73479,11000073478,20240621,1101,referral,mobile
73480,11000073479,20240624,-1,ads,desktop
73481,11000073480,20241223,971,ads,desktop
73482,11000073481,20241101,-1,ads,mobile
73483,11000073482,20250129,704,ads,desktop
73484,11000073483,20240109,358,direct,mobile
73485,11000073484,20240209,826,direct,tablet
73486,11000073485,20241107,1059,direct,mobile
73487,11000073486,20250116,132,social,mobile
73488,11000073487,20240903,-1,social,mobile
73489,11000073488,20240402,-1,ads,desktop
73490,11000073489,20240209,351,direct,mobile
73491,11000073490,20240315,984,direct,mobile
73492,11000073491,20250616,-1,ads,mobile
73493,11000073492,20240516,215,direct,mobile
73494,11000073493,20250110,645,direct,mobile
73495,11000073494,20240412,1093,ads,desktop
73496,11000073495,20250102,679,social,mobile
73497,11000073496,20250218,1228,ads,desktop
73498,11000073497,20240720,1372,email,mobile
73499,11000073498,20250429,934,email,mobile
73500,11000073499,20240812,848,ads,desktop
73501,11000073500,20250523,-1,ads,mobile
73502,11000073501,20240725,840,direct,mobile
73503,11000073502,20240605,116,ads,mobile
73504,11000073503,20250302,908,direct,mobile
73505,11000073504,20240108,-1,referral,mobile
73506,11000073505,20240518,351,ads,desktop
73507,11000073506,20250523,1264,ads,mobile
73508,11000073507,20240109,560,direct,mobile
73509,11000073508,20250705,-1,direct,desktop
73510,11000073509,20250616,1317,direct,mobile
73511,11000073510,20250430,1437,direct,mobile
73512,11000073511,20250613,1388,ads,mobile
73513,11000073512,20241126,-1,ads,mobile
73514,11000073513,20240318,1115,direct,mobile
73515,11000073514,20241204,-1,direct,mobile
73516,11000073515,20250222,-1,ads,mobile
73517,11000073516,20241103,583,email,mobile
73518,11000073517,20240506,1449,ads,mobile
73519,11000073518,20250712,1474,direct,mobile
73520,11000073519,20250730,141,direct,mobile
73521,11000073520,20241120,490,direct,mobile
73522,11000073521,20240918,995,direct,mobile
73523,11000073522,20240629,775,referral,desktop
73524,11000073523,20250114,-1,direct,mobile
73525,11000073524,20240713,-1,referral,desktop
73526,11000073525,20250206,493,direct,mobile
73527,11000073526,20240425,-1,direct,desktop
73528,11000073527,20240605,-1,social,mobile
73529,11000073528,20241205,39,referral,mobile
73530,11000073529,20241013,697,referral,mobile
73531,11000073530,20241206,-1,ads,mobile
