pago_sk,payment_id,order_id,fecha_key,method,status,amount
10151,7000010150,1000010150,20250713,CARD,PAID,54861.0
10152,7000010151,1000010151,20240827,GATEWAY,PAID,27036.0
10153,7000010152,1000010152,20240402,CARD,PAID,52627.5
10154,7000010153,1000010153,20240330,CASH,REFUNDED,16335.0
10155,7000010154,1000010154,20240605,CARD,PAID,26136.0
10156,7000010155,1000010155,20240605,GATEWAY,PAID,16718.25
10157,7000010156,1000010156,20241004,CARD,PAID,40249.2
10158,7000010157,1000010157,20250222,GATEWAY,PAID,71031.6
10159,7000010158,1000010158,20250511,CARD,PAID,13968.0
10160,7000010159,1000010159,20250914,CARD,PAID,55350.0
10161,7000010160,1000010160,20240203,CARD,PAID,14268.0
10162,7000010161,1000010161,20250223,TRANSFER,PAID,14701.5
10163,7000010162,1000010162,20240810,CASH,PAID,13721.4
10164,7000010163,1000010163,20250220,CARD,PAID,45694.2
10165,7000010164,1000010164,20250608,GATEWAY,PAID,28942.8
10166,7000010165,1000010165,20240104,CASH,PAID,14520.0
10167,7000010166,1000010166,20240415,CARD,PAID,75387.6
10168,7000010167,1000010167,20250321,CARD,PAID,50205.0
10169,7000010168,1000010168,20250212,CARD,PAID,55513.88
10170,7000010169,1000010169,20250329,CASH,PAID,14229.6
10171,7000010170,1000010170,20250619,GATEWAY,PAID,36483.6
10172,7000010171,1000010171,20240506,CARD,REFUNDED,18351.75
10173,7000010172,1000010172,20240817,CARD,PAID,31305.12
10174,7000010173,1000010173,20240402,CARD,REFUNDED,74589.0
10175,7000010174,1000010174,20250214,CARD,PAID,54805.5
10176,7000010175,1000010175,20250901,GATEWAY,PAID,72212.4
10177,7000010176,1000010176,20240219,GATEWAY,PAID,15274.8
10178,7000010177,1000010177,20250805,GATEWAY,PAID,58554.0
10179,7000010178,1000010178,20240429,GATEWAY,PAID,16020.0
10180,7000010179,1000010179,20240622,CARD,PAID,30492.0
10181,7000010180,1000010180,0,CARD,PENDING,67381.88
10182,7000010181,1000010181,20240821,CARD,PAID,14268.0
10183,7000010182,1000010182,20250612,CARD,PAID,28488.0
10184,7000010183,1000010183,20240724,CARD,PAID,44651.1
10185,7000010184,1000010184,20241209,CARD,PAID,72382.2
10186,7000010185,1000010185,20250605,CARD,PAID,53361.0
10187,7000010186,1000010186,20250303,GATEWAY,PAID,42064.2
10188,7000010187,1000010187,20250716,CASH,PAID,28749.6
10189,7000010188,1000010188,20240303,CARD,PAID,27336.0
10190,7000010189,1000010189,20240329,GATEWAY,PAID,13968.0
10191,7000010190,1000010190,20250422,CARD,PAID,49905.0
10192,7000010191,1000010191,20240310,CARD,PAID,29403.0
10193,7000010192,1000010192,20241104,CARD,PAID,28342.8
10194,7000010193,1000010193,20240513,CARD,PAID,42364.2
10195,7000010194,1000010194,20250930,CARD,PAID,55350.0
10196,7000010195,1000010195,20250904,CARD,PAID,46023.24
10197,7000010196,1000010196,0,CASH,FAILED,25613.28
10198,7000010197,1000010197,20240918,GATEWAY,PAID,26329.2
10199,7000010198,1000010198,20240117,CASH,PAID,58697.1
10200,7000010199,1000010199,20240403,CARD,PAID,33870.0
10201,7000010200,1000010200,20250124,TRANSFER,PAID,71874.0
10202,7000010201,1000010201,20240207,TRANSFER,PAID,34485.0
10203,7000010202,1000010202,20240326,GATEWAY,PAID,88844.25
10204,7000010203,1000010203,20250508,CARD,PAID,19565.7
10205,7000010204,1000010204,20250908,CASH,PAID,28967.4
10206,7000010205,1000010205,20240409,GATEWAY,PAID,14268.0
10207,7000010206,1000010206,20240907,CARD,PAID,120717.75
10208,7000010207,1000010207,20240108,GATEWAY,PAID,29359.2
10209,7000010208,1000010208,20241104,CARD,PAID,42582.0
10210,7000010209,1000010209,20250109,CARD,PAID,42688.8
10211,7000010210,1000010210,20241005,CARD,PAID,38115.0
10212,7000010211,1000010211,20250715,CARD,PAID,15729.6
10213,7000010212,1000010212,20240729,CARD,PAID,26136.0
10214,7000010213,1000010213,20241130,CARD,PAID,39433.5
10215,7000010214,1000010214,20250219,GATEWAY,PAID,42064.2
10216,7000010215,1000010215,20250218,CARD,PAID,26136.0
10217,7000010216,1000010216,20250819,GATEWAY,PAID,87303.6
10218,7000010217,1000010217,20250630,CARD,PAID,58672.5
10219,7000010218,1000010218,20250323,TRANSFER,PAID,46957.68
10220,7000010219,1000010219,20250225,CASH,PAID,54450.0
10221,7000010220,1000010220,20250419,CARD,PAID,17787.0
10222,7000010221,1000010221,20240902,CARD,PAID,62254.5
10223,7000010222,1000010222,20250708,CARD,PAID,90089.1
10224,7000010223,1000010223,20240722,CARD,PAID,58334.1
10225,7000010224,1000010224,20250403,CARD,PAID,18442.5
10226,7000010225,1000010225,20250213,CARD,PAID,64425.0
10227,7000010226,1000010226,20240710,CARD,PAID,24722.4
10228,7000010227,1000010227,20250307,CARD,PAID,27336.0
10229,7000010228,1000010228,20250916,CARD,PAID,47238.0
10230,7000010229,1000010229,20240804,CARD,PAID,53542.5
10231,7000010230,1000010230,20250621,CARD,PAID,46554.75
10232,7000010231,1000010231,20250911,CARD,PAID,20257.5
10233,7000010232,1000010232,20250519,CARD,PAID,49005.0
10234,7000010233,1000010233,20240209,GATEWAY,PAID,42688.8
10235,7000010234,1000010234,20240304,GATEWAY,PAID,79315.5
10236,7000010235,1000010235,20240416,CARD,PAID,37933.5
10237,7000010236,1000010236,20240914,CARD,PAID,49803.6
10238,7000010237,1000010237,20241130,CASH,PAID,33033.0
10239,7000010238,1000010238,20240531,CARD,PAID,49905.0
10240,7000010239,1000010239,20250326,TRANSFER,PAID,84942.0
10241,7000010240,1000010240,20250223,GATEWAY,PAID,53361.0
10242,7000010241,1000010241,20240220,CARD,PAID,66646.8
10243,7000010242,1000010242,20241009,CARD,PAID,26136.0
10244,7000010243,1000010243,20240507,CARD,REFUNDED,14994.0
10245,7000010244,1000010244,0,GATEWAY,FAILED,37733.85
10246,7000010245,1000010245,0,CARD,FAILED,18142.5
10247,7000010246,1000010246,20240921,GATEWAY,PAID,49905.0
10248,7000010247,1000010247,20241125,GATEWAY,PAID,58100.25
10249,7000010248,1000010248,20240611,CARD,REFUNDED,42282.0
10250,7000010249,1000010249,20250210,CARD,PAID,18351.75
10251,7000010250,1000010250,20240424,CARD,PAID,13068.0
10252,7000010251,1000010251,20240320,TRANSFER,REFUNDED,28459.2
10253,7000010252,1000010252,20250110,CARD,PAID,32670.0
10254,7000010253,1000010253,20240617,CASH,REFUNDED,63568.56
10255,7000010254,1000010254,20250701,CASH,PAID,26136.0
10256,7000010255,1000010255,20240924,CARD,PAID,31726.2
10257,7000010256,1000010256,20240228,GATEWAY,PAID,19350.0
10258,7000010257,1000010257,20250629,CASH,PAID,16335.0
10259,7000010258,1000010258,20240409,CARD,PAID,15420.0
10260,7000010259,1000010259,0,GATEWAY,PENDING,20865.0
10261,7000010260,1000010260,20250402,CARD,PAID,65340.0
10262,7000010261,1000010261,20240519,CARD,PAID,18742.5
10263,7000010262,1000010262,20250315,CASH,PAID,41382.0
10264,7000010263,1000010263,20240309,CARD,PAID,54261.0
10265,7000010264,1000010264,0,CARD,FAILED,37352.7
10266,7000010265,1000010265,20241201,GATEWAY,PAID,35385.0
10267,7000010266,1000010266,20250317,CARD,PAID,50205.0
10268,7000010267,1000010267,20250930,TRANSFER,PAID,46957.68
10269,7000010268,1000010268,20240604,CARD,PAID,16073.4
10270,7000010269,1000010269,20250312,GATEWAY,PAID,67011.9
10271,7000010270,1000010270,20241103,CARD,PAID,27588.0
10272,7000010271,1000010271,20240827,CARD,PAID,49905.0
10273,7000010272,1000010272,20240501,GATEWAY,PAID,45694.2
10274,7000010273,1000010273,20240417,CARD,PAID,37200.0
10275,7000010274,1000010274,20250115,CARD,PAID,51303.6
10276,7000010275,1000010275,20240727,GATEWAY,PAID,32844.0
10277,7000010276,1000010276,20250513,CARD,PAID,27036.0
10278,7000010277,1000010277,20250905,CARD,PAID,44188.8
10279,7000010278,1000010278,20240114,CARD,PAID,13314.6
10280,7000010279,1000010279,20240124,CASH,PAID,67155.0
10281,7000010280,1000010280,20250221,CARD,PAID,18966.75
10282,7000010281,1000010281,0,CARD,FAILED,45738.0
10283,7000010282,1000010282,20250409,TRANSFER,PAID,17787.0
10284,7000010283,1000010283,20241112,CARD,PAID,28749.6
10285,7000010284,1000010284,20250614,CARD,REFUNDED,58554.0
10286,7000010285,1000010285,0,CARD,FAILED,29040.0
10287,7000010286,1000010286,20240117,CARD,PAID,59764.32
10288,7000010287,1000010287,20240129,TRANSFER,PAID,28459.2
10289,7000010288,1000010288,20250429,TRANSFER,PAID,43560.0
10290,7000010289,1000010289,20241013,CASH,PAID,39930.0
10291,7000010290,1000010290,20240331,CARD,PAID,19650.0
10292,7000010291,1000010291,20240324,CARD,PAID,19565.7
10293,7000010292,1000010292,20240129,CARD,PAID,24829.2
10294,7000010293,1000010293,20241126,CARD,PAID,17787.0
10295,7000010294,1000010294,0,CARD,FAILED,64057.08
10296,7000010295,1000010295,0,CARD,FAILED,73800.0
10297,7000010296,1000010296,20241125,CARD,PAID,14994.0
10298,7000010297,1000010297,20250623,GATEWAY,PAID,36300.0
10299,7000010298,1000010298,20241217,CARD,PAID,29949.6
10300,7000010299,1000010299,20250701,CARD,PAID,45604.5
10301,7000010300,1000010300,20240104,CASH,PAID,107811.0
10302,7000010301,1000010301,20240915,CARD,PAID,39204.0
10303,7000010302,1000010302,20250922,CARD,PAID,81312.0
10304,7000010303,1000010303,20250221,GATEWAY,PAID,43888.8
10305,7000010304,1000010304,20240515,CASH,PAID,50965.2
10306,7000010305,1000010305,20240331,GATEWAY,PAID,20466.75
10307,7000010306,1000010306,20250111,GATEWAY,PAID,55176.0
10308,7000010307,1000010307,20250908,CASH,PAID,42471.0
10309,7000010308,1000010308,20241104,CARD,PAID,25729.2
10310,7000010309,1000010309,20250503,GATEWAY,PAID,36183.6
10311,7000010310,1000010310,20241215,CASH,PAID,11761.2
10312,7000010311,1000010311,20241216,TRANSFER,PAID,34303.5
10313,7000010312,1000010312,20250520,GATEWAY,PAID,44651.1
10314,7000010313,1000010313,20240318,CARD,PAID,68173.5
10315,7000010314,1000010314,20250124,CARD,PAID,66603.0
10316,7000010315,1000010315,20250326,CARD,PAID,93799.2
10317,7000010316,1000010316,20250804,CARD,PAID,65514.0
10318,7000010317,1000010317,20240207,TRANSFER,PAID,13068.0
10319,7000010318,1000010318,0,CARD,FAILED,62319.6
10320,7000010319,1000010319,20240803,CARD,PAID,29040.0
10321,7000010320,1000010320,20240325,GATEWAY,PAID,35685.0
10322,7000010321,1000010321,20240419,CASH,REFUNDED,59604.6
10323,7000010322,1000010322,20250924,CASH,PAID,26136.0
10324,7000010323,1000010323,20241020,GATEWAY,PAID,43560.0
10325,7000010324,1000010324,20240211,GATEWAY,PAID,69202.08
10326,7000010325,1000010325,20250727,CARD,PAID,42064.2
10327,7000010326,1000010326,20241212,CARD,PAID,18150.0
10328,7000010327,1000010327,20240718,CARD,PAID,18142.5
10329,7000010328,1000010328,20250430,CARD,PAID,37800.0
10330,7000010329,1000010329,20250701,GATEWAY,PAID,72464.16
10331,7000010330,1000010330,20250327,GATEWAY,PAID,79385.28
10332,7000010331,1000010331,20240515,CASH,PAID,14229.6
10333,7000010332,1000010332,20250909,CASH,PAID,54450.0
10334,7000010333,1000010333,20241027,CARD,PAID,37074.0
10335,7000010334,1000010334,20240608,TRANSFER,PAID,37352.7
10336,7000010335,1000010335,20250617,CASH,PAID,105633.0
10337,7000010336,1000010336,20240704,CARD,PAID,73800.0
10338,7000010337,1000010337,20250223,CASH,PAID,28459.2
10339,7000010338,1000010338,20250730,CARD,PAID,13794.0
10340,7000010339,1000010339,20250527,GATEWAY,PAID,30782.16
10341,7000010340,1000010340,20240425,TRANSFER,PAID,29040.0
10342,7000010341,1000010341,20250513,CARD,PAID,44760.0
10343,7000010342,1000010342,20250615,GATEWAY,PAID,27636.0
10344,7000010343,1000010343,20250815,CASH,PAID,78408.0
10345,7000010344,1000010344,20241022,GATEWAY,PAID,147043.8
10346,7000010345,1000010345,20250420,CARD,PAID,52627.5
10347,7000010346,1000010346,20240920,CARD,PAID,36474.0
10348,7000010347,1000010347,20240323,CARD,PAID,60804.6
10349,7000010348,1000010348,20240528,GATEWAY,PAID,18351.75
10350,7000010349,1000010349,20241017,CASH,PAID,29040.0
10351,7000010350,1000010350,0,CARD,FAILED,79025.1
10352,7000010351,1000010351,0,CARD,FAILED,13721.4
10353,7000010352,1000010352,20240612,CASH,PAID,43560.0
10354,7000010353,1000010353,20250317,CARD,PAID,48816.0
10355,7000010354,1000010354,20240327,GATEWAY,PAID,62247.0
10356,7000010355,1000010355,20240419,CARD,PAID,81892.8
10357,7000010356,1000010356,20240429,CASH,REFUNDED,32670.0
10358,7000010357,1000010357,0,GATEWAY,FAILED,43588.8
10359,7000010358,1000010358,0,CARD,FAILED,39204.0
10360,7000010359,1000010359,20250316,CASH,PAID,83490.0
10361,7000010360,1000010360,20250521,TRANSFER,PAID,14701.5
10362,7000010361,1000010361,20250909,CARD,PAID,46638.0
10363,7000010362,1000010362,20250923,CARD,PAID,28342.8
10364,7000010363,1000010363,20240202,CARD,PAID,56029.05
10365,7000010364,1000010364,20240617,GATEWAY,REFUNDED,35385.0
10366,7000010365,1000010365,20250215,TRANSFER,PAID,53361.0
10367,7000010366,1000010366,20250714,GATEWAY,PAID,73400.7
10368,7000010367,1000010367,0,GATEWAY,FAILED,99573.0
10369,7000010368,1000010368,20250926,GATEWAY,PAID,65731.8
10370,7000010369,1000010369,20240304,CARD,PAID,43560.0
10371,7000010370,1000010370,20240515,TRANSFER,PAID,51455.25
10372,7000010371,1000010371,20240525,CASH,PAID,31944.0
10373,7000010372,1000010372,0,CARD,FAILED,39315.0
10374,7000010373,1000010373,0,CARD,FAILED,56900.25
10375,7000010374,1000010374,0,TRANSFER,FAILED,13721.4
10376,7000010375,1000010375,20250705,CARD,PAID,69090.6
10377,7000010376,1000010376,20241228,CARD,PAID,37500.0
10378,7000010377,1000010377,20250606,TRANSFER,PAID,18150.0
10379,7000010378,1000010378,20250629,CASH,PAID,42688.8
10380,7000010379,1000010379,20240427,CARD,PAID,24829.2
10381,7000010380,1000010380,20250124,GATEWAY,PAID,65340.0
10382,7000010381,1000010381,20240606,CARD,PAID,32270.7
10383,7000010382,1000010382,20241207,CARD,PAID,42282.0
10384,7000010383,1000010383,20250320,GATEWAY,PAID,90561.0
10385,7000010384,1000010384,20241028,CARD,PAID,55350.0
10386,7000010385,1000010385,20241117,CARD,PAID,14520.0
10387,7000010386,1000010386,20250226,CARD,REFUNDED,45723.24
10388,7000010387,1000010387,0,CARD,FAILED,28459.2
10389,7000010388,1000010388,20250217,GATEWAY,PAID,15294.0
10390,7000010389,1000010389,20250119,CASH,REFUNDED,14941.08
10391,7000010390,1000010390,20250318,CARD,PAID,34414.5
10392,7000010391,1000010391,20240303,GATEWAY,PAID,73237.35
10393,7000010392,1000010392,20250822,CARD,PAID,29940.0
10394,7000010393,1000010393,20250815,CASH,PAID,59895.0
10395,7000010394,1000010394,20250421,TRANSFER,PAID,18150.0
10396,7000010395,1000010395,20241220,GATEWAY,PAID,19050.0
10397,7000010396,1000010396,20250804,CARD,PAID,53227.5
10398,7000010397,1000010397,20240211,CARD,PAID,54450.0
10399,7000010398,1000010398,0,GATEWAY,FAILED,146037.0
10400,7000010399,1000010399,0,GATEWAY,PENDING,40704.0
10401,7000010400,1000010400,20240521,GATEWAY,PAID,44169.6
10402,7000010401,1000010401,20241109,CARD,PAID,14229.6
10403,7000010402,1000010402,20240918,TRANSFER,PAID,84724.2
10404,7000010403,1000010403,20250628,CARD,PAID,61603.2
10405,7000010404,1000010404,20250828,GATEWAY,PAID,35022.0
10406,7000010405,1000010405,20240806,CASH,PAID,24829.2
10407,7000010406,1000010406,20250928,CASH,PAID,56482.8
10408,7000010407,1000010407,20250630,CASH,PAID,34485.0
10409,7000010408,1000010408,20240920,TRANSFER,PAID,28459.2
10410,7000010409,1000010409,20241118,CARD,PAID,29949.6
10411,7000010410,1000010410,20250610,CARD,PAID,11761.2
10412,7000010411,1000010411,20240325,CARD,PAID,31036.5
10413,7000010412,1000010412,0,GATEWAY,FAILED,27336.0
10414,7000010413,1000010413,20250205,CARD,PAID,15429.6
10415,7000010414,1000010414,20250723,CARD,REFUNDED,19050.0
10416,7000010415,1000010415,20241020,CARD,PAID,58697.1
10417,7000010416,1000010416,20250926,CASH,PAID,42688.8
10418,7000010417,1000010417,20240219,GATEWAY,PAID,14694.0
10419,7000010418,1000010418,20240209,GATEWAY,PAID,44188.8
10420,7000010419,1000010419,20250329,GATEWAY,PAID,17242.5
10421,7000010420,1000010420,20250505,CARD,PAID,27036.0
10422,7000010421,1000010421,20250526,GATEWAY,PAID,30540.0
10423,7000010422,1000010422,20250514,CARD,PAID,44760.0
10424,7000010423,1000010423,0,GATEWAY,FAILED,17172.0
10425,7000010424,1000010424,20250430,CASH,PAID,59895.0
10426,7000010425,1000010425,20250920,CARD,PAID,15420.0
10427,7000010426,1000010426,20240111,TRANSFER,PAID,86902.2
10428,7000010427,1000010427,20240915,CARD,PAID,35937.0
10429,7000010428,1000010428,20240831,CARD,PAID,36300.0
10430,7000010429,1000010429,20250129,CARD,PAID,29359.2
10431,7000010430,1000010430,20250305,CASH,PAID,39204.0
10432,7000010431,1000010431,20250819,GATEWAY,PAID,69870.0
10433,7000010432,1000010432,20240623,GATEWAY,PAID,82030.5
10434,7000010433,1000010433,20240320,TRANSFER,PAID,16008.3
10435,7000010434,1000010434,20240903,CARD,PAID,97939.5
10436,7000010435,1000010435,20250821,GATEWAY,PAID,54561.0
10437,7000010436,1000010436,20240620,TRANSFER,PAID,12806.64
10438,7000010437,1000010437,20250919,GATEWAY,PAID,39204.0
10439,7000010438,1000010438,20250129,CARD,PAID,80370.3
10440,7000010439,1000010439,20250425,CARD,PAID,60679.08
10441,7000010440,1000010440,20240906,CARD,PAID,17787.0
10442,7000010441,1000010441,0,CARD,FAILED,106213.8
10443,7000010442,1000010442,20240428,GATEWAY,PAID,54805.5
10444,7000010443,1000010443,20240411,CARD,PAID,67469.28
10445,7000010444,1000010444,20240522,CARD,PAID,23522.4
10446,7000010445,1000010445,20240325,CASH,PAID,39857.4
10447,7000010446,1000010446,20240927,CASH,PAID,38115.0
10448,7000010447,1000010447,20241016,CASH,PAID,13068.0
10449,7000010448,1000010448,20240823,GATEWAY,REFUNDED,27036.0
10450,7000010449,1000010449,20250220,GATEWAY,PAID,45060.0
10451,7000010450,1000010450,20240718,TRANSFER,PAID,29403.0
10452,7000010451,1000010451,20240705,TRANSFER,PAID,85486.5
10453,7000010452,1000010452,20240514,CARD,PAID,34303.5
10454,7000010453,1000010453,20250401,CASH,PAID,45375.0
10455,7000010454,1000010454,20240821,CARD,PAID,54261.0
10456,7000010455,1000010455,20250423,CASH,PAID,16335.0
10457,7000010456,1000010456,20250119,CARD,PAID,53653.5
10458,7000010457,1000010457,20241107,GATEWAY,PAID,14268.0
10459,7000010458,1000010458,20250915,GATEWAY,PAID,40704.0
10460,7000010459,1000010459,20240408,CARD,PAID,19468.5
10461,7000010460,1000010460,20240131,GATEWAY,PAID,43560.0
10462,7000010461,1000010461,20241203,CARD,PAID,31036.5
10463,7000010462,1000010462,20250811,CARD,PAID,18676.35
10464,7000010463,1000010463,20250426,CASH,PAID,41164.2
10465,7000010464,1000010464,20250727,CASH,PAID,36209.25
10466,7000010465,1000010465,0,CARD,FAILED,99425.7
10467,7000010466,1000010466,20240411,CASH,PAID,38419.92
10468,7000010467,1000010467,20240407,CARD,PAID,53361.0
10469,7000010468,1000010468,20250602,CARD,PAID,56900.25
10470,7000010469,1000010469,0,CARD,FAILED,39204.0
10471,7000010470,1000010470,20240207,TRANSFER,PAID,13068.0
10472,7000010471,1000010471,20250201,GATEWAY,PAID,60732.0
10473,7000010472,1000010472,20250310,TRANSFER,PAID,49005.0
10474,7000010473,1000010473,20250912,CARD,PAID,15429.6
10475,7000010474,1000010474,20240623,GATEWAY,PAID,18051.75
10476,7000010475,1000010475,20250710,GATEWAY,PAID,50205.0
10477,7000010476,1000010476,20250729,GATEWAY,PAID,15901.5
10478,7000010477,1000010477,20240517,CARD,PAID,56991.0
10479,7000010478,1000010478,20240911,GATEWAY,PAID,28996.2
10480,7000010479,1000010479,20241226,CASH,PAID,26136.0
10481,7000010480,1000010480,0,GATEWAY,FAILED,96215.25
10482,7000010481,1000010481,20240216,TRANSFER,PAID,15173.4
10483,7000010482,1000010482,20250920,GATEWAY,PAID,16146.0
10484,7000010483,1000010483,20240716,CARD,PAID,30492.0
10485,7000010484,1000010484,20241210,GATEWAY,PAID,51185.1
10486,7000010485,1000010485,20241202,GATEWAY,PAID,89554.2
10487,7000010486,1000010486,20240124,CASH,PAID,115749.81
10488,7000010487,1000010487,20240911,GATEWAY,PAID,19650.0
10489,7000010488,1000010488,20241028,CARD,PAID,53361.0
10490,7000010489,1000010489,20240818,TRANSFER,REFUNDED,47033.91
10491,7000010490,1000010490,20240602,CARD,PAID,120808.5
10492,7000010491,1000010491,0,GATEWAY,FAILED,56076.0
10493,7000010492,1000010492,20250814,CARD,PAID,29040.0
10494,7000010493,1000010493,20250107,CASH,REFUNDED,100079.1
10495,7000010494,1000010494,20250221,CASH,PAID,45520.2
10496,7000010495,1000010495,20250425,CARD,PAID,67155.0
10497,7000010496,1000010496,20241010,CASH,PAID,16335.0
10498,7000010497,1000010497,20250331,CARD,PAID,17535.0
10499,7000010498,1000010498,20240331,CARD,PAID,36592.5
10500,7000010499,1000010499,20250707,GATEWAY,PAID,28788.0
10501,7000010500,1000010500,20250316,GATEWAY,PAID,33216.6
10502,7000010501,1000010501,20240427,CASH,PAID,69420.12
10503,7000010502,1000010502,20250807,CARD,PAID,19957.5
10504,7000010503,1000010503,20251002,GATEWAY,PAID,87366.6
10505,7000010504,1000010504,0,TRANSFER,FAILED,30492.0
10506,7000010505,1000010505,20241112,CASH,PAID,30492.0
10507,7000010506,1000010506,20240727,TRANSFER,PAID,44823.24
10508,7000010507,1000010507,20240228,CASH,PAID,107901.75
10509,7000010508,1000010508,20250613,GATEWAY,PAID,27636.0
10510,7000010509,1000010509,20250705,CASH,PAID,46554.75
10511,7000010510,1000010510,0,CARD,PENDING,73219.2
10512,7000010511,1000010511,20250530,GATEWAY,PAID,77384.1
10513,7000010512,1000010512,20250729,GATEWAY,REFUNDED,15429.6
10514,7000010513,1000010513,20240814,GATEWAY,PAID,13706.64
10515,7000010514,1000010514,0,CARD,FAILED,18742.5
10516,7000010515,1000010515,20241013,GATEWAY,PAID,55950.0
10517,7000010516,1000010516,20250313,CASH,PAID,15173.4
10518,7000010517,1000010517,20250624,CARD,REFUNDED,29949.6
10519,7000010518,1000010518,20240711,CARD,PAID,17787.0
10520,7000010519,1000010519,20240719,CARD,PAID,78664.2
10521,7000010520,1000010520,20250818,CARD,PAID,56029.05
10522,7000010521,1000010521,20250703,CASH,REFUNDED,26136.0
10523,7000010522,1000010522,20240625,CARD,PAID,39133.5
10524,7000010523,1000010523,20240210,CARD,PAID,58080.0
10525,7000010524,1000010524,20240507,CASH,PAID,36300.0
10526,7000010525,1000010525,20250831,CARD,PAID,50205.0
10527,7000010526,1000010526,20241126,CARD,PAID,34394.25
10528,7000010527,1000010527,20240121,CARD,PAID,29635.08
10529,7000010528,1000010528,20250120,GATEWAY,PAID,95715.6
10530,7000010529,1000010529,20250708,CARD,PAID,17535.0
10531,7000010530,1000010530,20241002,CASH,PAID,43560.0
10532,7000010531,1000010531,20240628,GATEWAY,PAID,28788.0
10533,7000010532,1000010532,20250916,CARD,REFUNDED,14520.0
10534,7000010533,1000010533,20240619,GATEWAY,PAID,99210.0
10535,7000010534,1000010534,20240729,GATEWAY,PAID,55350.0
10536,7000010535,1000010535,0,CASH,FAILED,54595.2
10537,7000010536,1000010536,20240604,CARD,PAID,34303.5
10538,7000010537,1000010537,20240516,GATEWAY,PAID,18142.5
10539,7000010538,1000010538,20240710,CASH,PAID,27588.0
10540,7000010539,1000010539,20240126,CARD,PAID,89572.35
10541,7000010540,1000010540,20241012,GATEWAY,PAID,30240.0
10542,7000010541,1000010541,20240701,CASH,PAID,17787.0
10543,7000010542,1000010542,20240428,GATEWAY,PAID,30303.0
10544,7000010543,1000010543,20250727,CARD,PAID,16146.0
10545,7000010544,1000010544,0,GATEWAY,PENDING,30240.0
10546,7000010545,1000010545,0,CARD,FAILED,53361.0
10547,7000010546,1000010546,20240708,TRANSFER,PAID,36300.0
10548,7000010547,1000010547,20241230,CARD,PAID,38833.5
10549,7000010548,1000010548,20240117,CASH,PAID,36300.0
10550,7000010549,1000010549,20241114,CARD,PAID,44188.8
10551,7000010550,1000010550,20250118,GATEWAY,PAID,32670.0
10552,7000010551,1000010551,20240212,GATEWAY,PAID,27588.0
10553,7000010552,1000010552,20250422,CARD,PAID,37200.0
10554,7000010553,1000010553,20250221,CASH,PAID,26862.0
10555,7000010554,1000010554,20250925,CASH,PAID,51727.5
10556,7000010555,1000010555,20250602,GATEWAY,PAID,40704.0
10557,7000010556,1000010556,20240309,CARD,PAID,49005.0
10558,7000010557,1000010557,20240708,CARD,REFUNDED,52927.5
10559,7000010558,1000010558,20250521,CARD,PAID,13314.6
10560,7000010559,1000010559,20241009,CARD,REFUNDED,15429.6
10561,7000010560,1000010560,20250911,GATEWAY,PAID,30240.0
10562,7000010561,1000010561,20250816,CARD,PAID,53849.52
10563,7000010562,1000010562,20241031,GATEWAY,PAID,29659.2
10564,7000010563,1000010563,20240330,GATEWAY,PAID,89012.04
10565,7000010564,1000010564,20250115,GATEWAY,PAID,46478.52
10566,7000010565,1000010565,20240626,CARD,PAID,19866.75
10567,7000010566,1000010566,20250506,GATEWAY,PAID,70489.44
10568,7000010567,1000010567,20250415,CASH,PAID,34485.0
10569,7000010568,1000010568,20240530,CARD,PAID,29040.0
10570,7000010569,1000010569,20240609,CARD,PAID,67155.0
10571,7000010570,1000010570,20240123,TRANSFER,PAID,83853.0
10572,7000010571,1000010571,20240314,CARD,PAID,18442.5
10573,7000010572,1000010572,20250422,CARD,PAID,18051.75
10574,7000010573,1000010573,20250906,CASH,PAID,14520.0
10575,7000010574,1000010574,20240212,GATEWAY,PAID,55650.0
10576,7000010575,1000010575,20240211,CARD,PAID,13068.0
10577,7000010576,1000010576,20240510,GATEWAY,PAID,19050.0
10578,7000010577,1000010577,20240605,CARD,PAID,69163.2
10579,7000010578,1000010578,20240903,TRANSFER,PAID,44286.0
10580,7000010579,1000010579,20250327,GATEWAY,PAID,33570.0
10581,7000010580,1000010580,20241116,CARD,PAID,40104.0
10582,7000010581,1000010581,20240412,GATEWAY,PAID,46023.24
10583,7000010582,1000010582,20240906,CASH,PAID,36209.25
10584,7000010583,1000010583,20250608,GATEWAY,PAID,33533.7
10585,7000010584,1000010584,20250929,GATEWAY,PAID,37352.7
10586,7000010585,1000010585,20240522,GATEWAY,PAID,49005.0
10587,7000010586,1000010586,20250502,CARD,PAID,34122.0
10588,7000010587,1000010587,0,CARD,FAILED,29359.2
10589,7000010588,1000010588,20240616,CASH,PAID,18104.62
10590,7000010589,1000010589,20240508,CARD,PAID,31029.0
10591,7000010590,1000010590,20240416,GATEWAY,PAID,27336.0
10592,7000010591,1000010591,20240405,CARD,PAID,55650.0
10593,7000010592,1000010592,20241212,CARD,REFUNDED,30492.0
10594,7000010593,1000010593,20250725,CASH,PAID,13068.0
10595,7000010594,1000010594,20240730,CASH,PAID,26136.0
10596,7000010595,1000010595,20241122,GATEWAY,PAID,24722.4
10597,7000010596,1000010596,20240322,CARD,PAID,70035.69
10598,7000010597,1000010597,20240320,CASH,PAID,28459.2
10599,7000010598,1000010598,20240820,CARD,PAID,26513.28
