ventas_item_sk,order_item_id,order_id,fecha_key,producto_sk,quantity,unit_price,discount_amount,line_total
12024,5000014187,1000010546,20240706,2,2,15000.0,0.0,30000.0
12025,5000014188,1000010547,20241228,2,2,16500.0,1650.0,31350.0
12026,5000014189,1000010548,20240116,2,2,15000.0,0.0,30000.0
12027,5000014190,1000010549,20241111,1,3,12000.0,720.0,35280.0
12028,5000014191,1000010550,20250117,2,2,15000.0,3000.0,27000.0
12029,5000014192,1000010551,20240210,1,2,12000.0,1200.0,22800.0
12030,5000014193,1000010552,20250422,2,2,15000.0,0.0,30000.0
12031,5000014194,1000010553,20250220,1,1,12000.0,600.0,11400.0
12032,5000014195,1000010553,20250220,1,1,12000.0,1200.0,10800.0
12033,5000014196,1000010554,20250923,2,3,15000.0,2250.0,42750.0
12034,5000014197,1000010555,20250531,1,3,10800.0,0.0,32400.0
12035,5000014198,1000010556,20240309,2,3,15000.0,4500.0,40500.0
12036,5000014200,1000010558,20250521,1,1,10800.0,540.0,10260.0
12037,5000014202,1000010560,20250908,1,2,12000.0,0.0,24000.0
12038,5000014203,1000010561,20250815,1,1,12000.0,240.0,11760.0
12039,5000014204,1000010561,20250815,1,3,10800.0,648.0,31752.0
12040,5000014205,1000010562,20241030,1,2,12000.0,480.0,23520.0
12041,5000014206,1000010563,20240328,1,3,12600.0,756.0,37044.0
12042,5000014207,1000010563,20240328,1,3,12000.0,720.0,35280.0
12043,5000014208,1000010564,20250115,1,1,13200.0,660.0,12540.0
12044,5000014209,1000010564,20250115,1,2,13200.0,528.0,25872.0
12045,5000014210,1000010565,20240624,2,1,16500.0,825.0,15675.0
12046,5000014211,1000010566,20250505,1,3,12000.0,720.0,35280.0
12047,5000014212,1000010566,20250505,1,1,10800.0,216.0,10584.0
12048,5000014213,1000010566,20250505,1,1,12000.0,600.0,11400.0
12049,5000014214,1000010567,20250412,2,2,15000.0,1500.0,28500.0
12050,5000014215,1000010568,20240529,1,2,12000.0,0.0,24000.0
12051,5000014216,1000010569,20240609,2,3,15000.0,900.0,44100.0
12052,5000014217,1000010569,20240609,1,1,12000.0,600.0,11400.0
12053,5000014218,1000010570,20240122,2,2,15750.0,0.0,31500.0
12054,5000014219,1000010570,20240122,1,3,12600.0,0.0,37800.0
12055,5000014220,1000010571,20240314,2,1,15000.0,750.0,14250.0
12056,5000014221,1000010572,20250420,2,1,15750.0,1575.0,14175.0
12057,5000014222,1000010573,20250905,1,1,12000.0,0.0,12000.0
12058,5000014223,1000010574,20240211,2,3,15000.0,0.0,45000.0
12059,5000014224,1000010575,20240211,1,1,12000.0,1200.0,10800.0
12060,5000014225,1000010576,20240508,2,1,15000.0,0.0,15000.0
12061,5000014226,1000010577,20240604,1,3,12000.0,3600.0,32400.0
12062,5000014227,1000010577,20240604,1,2,12000.0,480.0,23520.0
12063,5000014228,1000010578,20240901,1,2,12000.0,0.0,24000.0
12064,5000014229,1000010578,20240901,1,1,12600.0,0.0,12600.0
12065,5000014230,1000010579,20250326,2,2,13500.0,0.0,27000.0
12066,5000014231,1000010580,20241116,1,3,12000.0,3600.0,32400.0
12067,5000014232,1000010581,20240410,1,3,12600.0,756.0,37044.0
12068,5000014233,1000010582,20240903,2,2,15750.0,1575.0,29925.0
12069,5000014234,1000010583,20250606,1,1,12600.0,630.0,11970.0
12070,5000014235,1000010583,20250606,2,1,15000.0,0.0,15000.0
12071,5000014236,1000010584,20250929,2,2,15750.0,630.0,30870.0
12072,5000014237,1000010585,20240521,2,3,15000.0,4500.0,40500.0
12073,5000014238,1000010586,20250501,2,1,15000.0,300.0,14700.0
12074,5000014239,1000010586,20250501,2,1,13500.0,0.0,13500.0
12075,5000014241,1000010588,20240614,2,1,15750.0,787.5,14962.5
12076,5000014242,1000010589,20240506,1,1,12000.0,600.0,11400.0
12077,5000014243,1000010589,20240506,2,1,13500.0,0.0,13500.0
12078,5000014244,1000010590,20240416,1,2,12000.0,2400.0,21600.0
12079,5000014245,1000010591,20240405,2,3,15000.0,0.0,45000.0
12080,5000014247,1000010593,20250723,1,1,12000.0,1200.0,10800.0
12081,5000014248,1000010594,20240729,1,2,12000.0,2400.0,21600.0
12082,5000014249,1000010595,20241119,1,2,10800.0,2160.0,19440.0
12083,5000014250,1000010596,20240319,2,3,15750.0,945.0,46305.0
12084,5000014251,1000010596,20240319,1,1,10800.0,216.0,10584.0
12085,5000014252,1000010597,20240320,1,2,12000.0,480.0,23520.0
12086,5000014253,1000010598,20240818,1,2,10800.0,432.0,21168.0
12087,5000014256,1000010600,20250304,1,1,12000.0,600.0,11400.0
12088,5000014257,1000010601,20241111,2,1,15000.0,0.0,15000.0
12089,5000014258,1000010602,20240813,2,3,15000.0,0.0,45000.0
12090,5000014259,1000010603,20241109,2,1,15000.0,750.0,14250.0
12091,5000014260,1000010604,20240412,1,1,12000.0,1200.0,10800.0
12092,5000014261,1000010604,20240412,1,3,12000.0,1800.0,34200.0
12093,5000014262,1000010605,20250424,1,1,10800.0,1080.0,9720.0
12094,5000014263,1000010606,20241011,2,1,15750.0,0.0,15750.0
12095,5000014264,1000010607,20250421,1,3,12600.0,0.0,37800.0
12096,5000014265,1000010608,20241005,1,2,10800.0,2160.0,19440.0
12097,5000014267,1000010610,20240530,1,2,12000.0,1200.0,22800.0
12098,5000014268,1000010611,20240907,2,2,15000.0,3000.0,27000.0
12099,5000014269,1000010611,20240907,2,2,15750.0,0.0,31500.0
12100,5000014270,1000010612,20250630,2,1,15000.0,1500.0,13500.0
12101,5000014271,1000010612,20250630,1,1,12000.0,1200.0,10800.0
12102,5000014272,1000010612,20250630,2,3,13500.0,810.0,39690.0
12103,5000014273,1000010613,20250430,2,1,15000.0,1500.0,13500.0
12104,5000014274,1000010614,20240110,1,2,12600.0,2520.0,22680.0
12105,5000014275,1000010614,20240110,2,2,15000.0,0.0,30000.0
12106,5000014276,1000010614,20240110,2,2,13500.0,540.0,26460.0
12107,5000014277,1000010615,20250719,1,2,12000.0,0.0,24000.0
12108,5000014278,1000010615,20250719,2,2,15750.0,0.0,31500.0
12109,5000014279,1000010616,20250118,1,3,12600.0,0.0,37800.0
12110,5000014280,1000010616,20250118,2,2,15000.0,1500.0,28500.0
12111,5000014281,1000010617,20250204,2,1,15000.0,750.0,14250.0
12112,5000014282,1000010618,20250606,1,3,12000.0,0.0,36000.0
12113,5000014283,1000010619,20250323,1,2,12000.0,2400.0,21600.0
12114,5000014284,1000010619,20250323,1,2,12000.0,2400.0,21600.0
12115,5000014286,1000010621,20250711,1,2,12000.0,2400.0,21600.0
12116,5000014287,1000010622,20250108,1,1,12600.0,630.0,11970.0
12117,5000014288,1000010622,20250108,1,2,12000.0,0.0,24000.0
12118,5000014289,1000010622,20250108,2,2,15000.0,0.0,30000.0
12119,5000014290,1000010623,20250831,2,3,15000.0,4500.0,40500.0
12120,5000014291,1000010624,20250117,2,2,15000.0,0.0,30000.0
12121,5000014292,1000010624,20250117,1,3,12000.0,720.0,35280.0
12122,5000014293,1000010625,20250926,2,3,15750.0,945.0,46305.0
12123,5000014294,1000010626,20250415,1,1,10800.0,540.0,10260.0
12124,5000014295,1000010627,20241212,2,3,15000.0,4500.0,40500.0
12125,5000014296,1000010627,20241212,2,2,15000.0,3000.0,27000.0
12126,5000014297,1000010628,20250728,1,1,12600.0,252.0,12348.0
12127,5000014299,1000010630,20241018,2,3,15750.0,0.0,47250.0
12128,5000014300,1000010631,20240720,2,1,15000.0,0.0,15000.0
12129,5000014301,1000010632,20250513,1,1,10800.0,0.0,10800.0
12130,5000014302,1000010633,20241117,1,3,12000.0,1800.0,34200.0
12131,5000014303,1000010634,20240827,1,2,12000.0,2400.0,21600.0
12132,5000014304,1000010634,20240827,1,2,12000.0,0.0,24000.0
12133,5000014305,1000010634,20240827,2,1,15000.0,300.0,14700.0
12134,5000014306,1000010635,20240116,2,1,15750.0,0.0,15750.0
12135,5000014307,1000010635,20240116,1,3,10800.0,648.0,31752.0
12136,5000014309,1000010637,20240701,1,1,12000.0,0.0,12000.0
12137,5000014310,1000010638,20250507,1,3,13200.0,3960.0,35640.0
12138,5000014311,1000010639,20250208,2,3,15000.0,2250.0,42750.0
12139,5000014312,1000010639,20250208,1,3,12600.0,3780.0,34020.0
12140,5000014313,1000010639,20250208,2,3,15000.0,900.0,44100.0
12141,5000014314,1000010640,20240820,1,2,12000.0,2400.0,21600.0
12142,5000014315,1000010641,20240523,1,3,12000.0,3600.0,32400.0
12143,5000014316,1000010642,20250706,1,1,13200.0,0.0,13200.0
12144,5000014317,1000010643,20250325,1,2,12000.0,0.0,24000.0
12145,5000014318,1000010644,20250604,1,1,10800.0,216.0,10584.0
12146,5000014319,1000010645,20240802,2,3,15000.0,2250.0,42750.0
12147,5000014320,1000010645,20240802,1,2,12600.0,1260.0,23940.0
12148,5000014322,1000010647,20250603,1,2,12000.0,2400.0,21600.0
12149,5000014323,1000010647,20250603,1,2,10800.0,1080.0,20520.0
12150,5000014324,1000010648,20240113,1,2,12000.0,0.0,24000.0
12151,5000014325,1000010649,20250306,2,3,16500.0,4950.0,44550.0
12152,5000014326,1000010649,20250306,1,3,12000.0,1800.0,34200.0
12153,5000014327,1000010650,20240228,2,3,15000.0,2250.0,42750.0
12154,5000014328,1000010650,20240228,1,2,10800.0,1080.0,20520.0
12155,5000014329,1000010651,20240327,1,2,12600.0,2520.0,22680.0
12156,5000014330,1000010651,20240327,1,1,13200.0,1320.0,11880.0
12157,5000014331,1000010652,20250830,1,1,12600.0,252.0,12348.0
12158,5000014332,1000010653,20240602,1,1,12000.0,1200.0,10800.0
12159,5000014333,1000010654,20241201,2,3,15000.0,0.0,45000.0
12160,5000014334,1000010655,20240828,2,2,15750.0,630.0,30870.0
12161,5000014335,1000010655,20240828,2,3,15000.0,0.0,45000.0
12162,5000014336,1000010656,20250723,1,2,12000.0,0.0,24000.0
12163,5000014337,1000010657,20241006,2,3,15750.0,945.0,46305.0
12164,5000014338,1000010658,20250205,1,3,12000.0,0.0,36000.0
12165,5000014339,1000010659,20250720,1,3,12000.0,3600.0,32400.0
12166,5000014340,1000010660,20240901,2,1,15000.0,750.0,14250.0
12167,5000014341,1000010661,20240321,1,3,12000.0,0.0,36000.0
12168,5000014344,1000010664,20250511,1,2,12000.0,480.0,23520.0
12169,5000014346,1000010666,20240521,1,1,12000.0,600.0,11400.0
12170,5000014347,1000010667,20240802,1,1,10800.0,0.0,10800.0
12171,5000014348,1000010667,20240802,1,2,12000.0,1200.0,22800.0
12172,5000014349,1000010668,20250715,2,2,16500.0,1650.0,31350.0
12173,5000014350,1000010669,20240502,1,3,12000.0,720.0,35280.0
12174,5000014351,1000010670,20250809,2,1,13500.0,0.0,13500.0
12175,5000014352,1000010670,20250809,1,1,10800.0,0.0,10800.0
12176,5000014353,1000010670,20250809,1,2,12000.0,2400.0,21600.0
12177,5000014356,1000010672,20240302,1,1,12000.0,600.0,11400.0
12178,5000014357,1000010673,20250123,2,2,15000.0,0.0,30000.0
12179,5000014358,1000010674,20240803,1,3,10800.0,3240.0,29160.0
12180,5000014359,1000010675,20240721,2,3,15000.0,4500.0,40500.0
12181,5000014360,1000010675,20240721,2,1,15750.0,787.5,14962.5
12182,5000014361,1000010676,20250813,2,1,15000.0,300.0,14700.0
12183,5000014362,1000010677,20241205,2,2,15000.0,1500.0,28500.0
12184,5000014363,1000010678,20240506,1,2,12000.0,0.0,24000.0
12185,5000014364,1000010678,20240506,1,1,12000.0,0.0,12000.0
12186,5000014365,1000010679,20241218,1,3,12000.0,1800.0,34200.0
12187,5000014366,1000010679,20241218,1,1,13200.0,264.0,12936.0
12188,5000014368,1000010681,20250614,1,1,12000.0,0.0,12000.0
12189,5000014369,1000010682,20250903,2,2,15000.0,0.0,30000.0
12190,5000014372,1000010684,20250601,2,1,15000.0,750.0,14250.0
12191,5000014373,1000010685,20240628,1,3,12000.0,1800.0,34200.0
12192,5000014374,1000010686,20240825,1,2,12000.0,0.0,24000.0
12193,5000014376,1000010688,20241227,1,1,12000.0,1200.0,10800.0
12194,5000014377,1000010689,20241010,2,1,15000.0,0.0,15000.0
12195,5000014379,1000010691,20250908,2,1,13500.0,675.0,12825.0
12196,5000014382,1000010693,20250624,1,1,12000.0,1200.0,10800.0
12197,5000014383,1000010694,20250220,2,3,16500.0,4950.0,44550.0
12198,5000014384,1000010695,20240629,1,2,10800.0,432.0,21168.0
12199,5000014385,1000010696,20250821,1,2,12000.0,1200.0,22800.0
12200,5000014386,1000010697,20250818,2,2,15000.0,1500.0,28500.0
12201,5000014387,1000010697,20250818,2,3,15000.0,0.0,45000.0
12202,5000014388,1000010698,20241209,1,2,12000.0,1200.0,22800.0
12203,5000014389,1000010699,20240928,2,3,15000.0,4500.0,40500.0
12204,5000014390,1000010699,20240928,1,2,12000.0,1200.0,22800.0
12205,5000014391,1000010700,20240921,1,2,12600.0,1260.0,23940.0
12206,5000014392,1000010701,20241221,2,3,15000.0,900.0,44100.0
12207,5000014393,1000010701,20241221,2,1,15000.0,0.0,15000.0
12208,5000014394,1000010702,20250926,2,1,15000.0,0.0,15000.0
12209,5000014395,1000010702,20250926,1,2,12000.0,0.0,24000.0
12210,5000014396,1000010703,20240421,2,2,15000.0,3000.0,27000.0
12211,5000014397,1000010704,20250424,2,3,15750.0,945.0,46305.0
12212,5000014398,1000010704,20250424,1,3,12000.0,0.0,36000.0
12213,5000014399,1000010705,20250522,2,1,13500.0,675.0,12825.0
12214,5000014400,1000010705,20250522,2,3,15000.0,900.0,44100.0
12215,5000014401,1000010706,20250530,1,3,12600.0,756.0,37044.0
12216,5000014402,1000010707,20241212,2,3,15000.0,900.0,44100.0
12217,5000014403,1000010708,20250718,1,2,12600.0,1260.0,23940.0
12218,5000014404,1000010709,20250103,2,2,13500.0,2700.0,24300.0
12219,5000014405,1000010710,20241218,2,1,13500.0,270.0,13230.0
12220,5000014406,1000010711,20250124,1,3,12000.0,3600.0,32400.0
12221,5000014407,1000010712,20250524,1,2,12000.0,2400.0,21600.0
12222,5000014408,1000010712,20250524,2,1,16500.0,825.0,15675.0
12223,5000014412,1000010714,20240204,1,3,12000.0,0.0,36000.0
12224,5000014413,1000010714,20240204,2,1,15000.0,1500.0,13500.0
12225,5000014415,1000010716,20240105,1,1,12000.0,600.0,11400.0
12226,5000014420,1000010720,20240812,1,2,12000.0,480.0,23520.0
12227,5000014421,1000010721,20250623,2,1,15000.0,300.0,14700.0
12228,5000014422,1000010722,20240925,1,1,12000.0,600.0,11400.0
12229,5000014423,1000010723,20250808,2,3,15000.0,4500.0,40500.0
12230,5000014424,1000010724,20250908,2,3,16500.0,990.0,48510.0
12231,5000014425,1000010725,20241217,2,2,15750.0,3150.0,28350.0
12232,5000014426,1000010725,20241217,1,1,12000.0,240.0,11760.0
12233,5000014427,1000010726,20240109,2,3,15000.0,900.0,44100.0
12234,5000014428,1000010727,20250620,1,1,10800.0,216.0,10584.0
12235,5000014430,1000010729,20241001,2,2,15000.0,3000.0,27000.0
12236,5000014431,1000010730,20240202,1,2,12600.0,1260.0,23940.0
12237,5000014433,1000010732,20250315,2,1,16500.0,1650.0,14850.0
12238,5000014434,1000010733,20250106,2,3,15000.0,0.0,45000.0
12239,5000014435,1000010734,20240602,1,1,10800.0,540.0,10260.0
12240,5000014437,1000010736,20240301,1,2,12000.0,1200.0,22800.0
12241,5000014438,1000010736,20240301,2,1,15000.0,0.0,15000.0
12242,5000014439,1000010737,20250329,1,3,12000.0,0.0,36000.0
12243,5000014440,1000010738,20241019,2,3,15000.0,2250.0,42750.0
12244,5000014441,1000010739,20241126,2,2,15750.0,0.0,31500.0
12245,5000014442,1000010740,20240619,2,3,13500.0,2025.0,38475.0
12246,5000014444,1000010742,20240606,2,1,16500.0,1650.0,14850.0
12247,5000014445,1000010742,20240606,2,2,15000.0,3000.0,27000.0
12248,5000014446,1000010743,20240807,2,3,16500.0,0.0,49500.0
12249,5000014447,1000010743,20240807,2,3,15000.0,0.0,45000.0
12250,5000014448,1000010744,20250423,2,2,15000.0,1500.0,28500.0
12251,5000014449,1000010744,20250423,1,1,12600.0,252.0,12348.0
12252,5000014450,1000010745,20241009,1,2,12000.0,480.0,23520.0
12253,5000014451,1000010745,20241009,2,2,15000.0,0.0,30000.0
12254,5000014452,1000010745,20241009,1,2,12600.0,2520.0,22680.0
12255,5000014456,1000010748,20250113,1,3,10800.0,1620.0,30780.0
12256,5000014457,1000010749,20250323,2,2,15000.0,600.0,29400.0
12257,5000014460,1000010752,20240626,2,3,15000.0,0.0,45000.0
12258,5000014464,1000010755,20240420,2,1,15000.0,750.0,14250.0
12259,5000014465,1000010756,20250204,2,2,15000.0,1500.0,28500.0
12260,5000014466,1000010757,20240529,1,1,12600.0,1260.0,11340.0
12261,5000014467,1000010757,20240529,1,1,12000.0,600.0,11400.0
12262,5000014468,1000010758,20250430,2,3,16500.0,0.0,49500.0
12263,5000014469,1000010759,20250204,1,3,13200.0,3960.0,35640.0
12264,5000014471,1000010761,20250214,1,2,10800.0,1080.0,20520.0
12265,5000014472,1000010761,20250214,1,3,13200.0,0.0,39600.0
12266,5000014473,1000010761,20250214,2,3,15000.0,4500.0,40500.0
12267,5000014474,1000010762,20250712,1,2,10800.0,2160.0,19440.0
12268,5000014475,1000010762,20250712,1,3,12000.0,0.0,36000.0
12269,5000014476,1000010763,20240423,2,1,15000.0,750.0,14250.0
12270,5000014477,1000010763,20240423,2,1,16500.0,825.0,15675.0
12271,5000014480,1000010766,20240613,1,3,12000.0,1800.0,34200.0
12272,5000014481,1000010766,20240613,1,3,12000.0,0.0,36000.0
12273,5000014482,1000010767,20240306,2,1,13500.0,1350.0,12150.0
12274,5000014483,1000010768,20250106,2,2,15000.0,600.0,29400.0
12275,5000014484,1000010768,20250106,1,2,12000.0,1200.0,22800.0
12276,5000014485,1000010769,20250401,2,2,15000.0,1500.0,28500.0
12277,5000014486,1000010769,20250401,1,1,12000.0,240.0,11760.0
12278,5000014487,1000010770,20250123,1,1,12000.0,600.0,11400.0
12279,5000014488,1000010771,20250128,2,3,16500.0,4950.0,44550.0
12280,5000014489,1000010772,20240811,2,2,15000.0,0.0,30000.0
12281,5000014490,1000010773,20240202,2,3,13500.0,2025.0,38475.0
12282,5000014493,1000010775,20240215,2,1,16500.0,0.0,16500.0
12283,5000014497,1000010778,20240216,2,3,15000.0,900.0,44100.0
12284,5000014498,1000010779,20240922,1,1,10800.0,540.0,10260.0
12285,5000014499,1000010780,20240912,1,2,12000.0,0.0,24000.0
12286,5000014500,1000010781,20250831,1,1,12000.0,240.0,11760.0
12287,5000014501,1000010782,20241220,1,1,13200.0,0.0,13200.0
12288,5000014502,1000010783,20250426,1,3,12000.0,720.0,35280.0
12289,5000014503,1000010783,20250426,1,3,12000.0,3600.0,32400.0
12290,5000014504,1000010784,20250302,2,2,15000.0,1500.0,28500.0
12291,5000014505,1000010785,20250731,1,2,12600.0,0.0,25200.0
12292,5000014506,1000010785,20250731,1,2,12000.0,480.0,23520.0
12293,5000014507,1000010786,20241016,1,2,12000.0,480.0,23520.0
12294,5000014508,1000010787,20240829,1,3,12000.0,0.0,36000.0
12295,5000014509,1000010788,20250619,1,2,12600.0,2520.0,22680.0
12296,5000014511,1000010790,20250301,2,3,13500.0,810.0,39690.0
12297,5000014512,1000010790,20250301,1,3,12000.0,3600.0,32400.0
12298,5000014513,1000010790,20250301,1,3,12600.0,756.0,37044.0
12299,5000014514,1000010791,20241019,1,1,12000.0,1200.0,10800.0
12300,5000014515,1000010792,20250618,2,2,15750.0,1575.0,29925.0
12301,5000014516,1000010793,20240404,2,3,15000.0,2250.0,42750.0
12302,5000014517,1000010794,20250811,2,2,13500.0,1350.0,25650.0
12303,5000014518,1000010795,20241030,1,1,10800.0,1080.0,9720.0
12304,5000014519,1000010796,20250223,2,2,15000.0,3000.0,27000.0
12305,5000014520,1000010797,20240722,1,2,12600.0,504.0,24696.0
12306,5000014521,1000010798,20240522,2,3,15000.0,4500.0,40500.0
12307,5000014522,1000010798,20240522,2,3,15000.0,4500.0,40500.0
12308,5000014523,1000010798,20240522,1,2,10800.0,0.0,21600.0
12309,5000014524,1000010799,20240528,2,1,16500.0,330.0,16170.0
12310,5000014526,1000010801,20240222,1,2,12600.0,2520.0,22680.0
12311,5000014529,1000010803,20240820,2,2,15000.0,600.0,29400.0
12312,5000014530,1000010804,20240128,2,2,15000.0,1500.0,28500.0
12313,5000014531,1000010804,20240128,2,2,15750.0,0.0,31500.0
12314,5000014532,1000010805,20240617,2,1,15000.0,1500.0,13500.0
12315,5000014533,1000010806,20240530,1,3,12000.0,3600.0,32400.0
12316,5000014534,1000010807,20240602,1,2,12000.0,480.0,23520.0
12317,5000014535,1000010807,20240602,2,1,15000.0,750.0,14250.0
12318,5000014536,1000010808,20241105,1,3,10800.0,3240.0,29160.0
12319,5000014537,1000010808,20241105,2,3,15000.0,4500.0,40500.0
12320,5000014538,1000010809,20240126,1,3,12000.0,720.0,35280.0
12321,5000014539,1000010810,20250714,2,1,15000.0,0.0,15000.0
12322,5000014540,1000010811,20240315,1,2,12000.0,480.0,23520.0
12323,5000014541,1000010811,20240315,1,1,12000.0,240.0,11760.0
12324,5000014542,1000010812,20250103,1,2,13200.0,2640.0,23760.0
12325,5000014543,1000010813,20240625,1,1,12000.0,240.0,11760.0
12326,5000014545,1000010815,20250510,2,1,15750.0,1575.0,14175.0
12327,5000014546,1000010816,20250412,2,1,15750.0,0.0,15750.0
12328,5000014547,1000010816,20250412,2,3,16500.0,990.0,48510.0
12329,5000014548,1000010817,20250417,1,1,12600.0,1260.0,11340.0
12330,5000014549,1000010817,20250417,1,2,12000.0,480.0,23520.0
12331,5000014550,1000010818,20250216,2,1,15000.0,750.0,14250.0
12332,5000014551,1000010819,20250508,1,2,13200.0,2640.0,23760.0
12333,5000014552,1000010820,20250117,1,2,12000.0,1200.0,22800.0
12334,5000014553,1000010820,20250117,2,3,15750.0,2362.5,44887.5
12335,5000014554,1000010821,20250923,1,2,12600.0,504.0,24696.0
12336,5000014555,1000010822,20240401,1,1,10800.0,1080.0,9720.0
12337,5000014558,1000010824,20250904,2,1,13500.0,270.0,13230.0
12338,5000014559,1000010825,20250409,1,3,12000.0,1800.0,34200.0
12339,5000014560,1000010826,20250516,1,3,12000.0,3600.0,32400.0
12340,5000014561,1000010827,20240228,2,3,15750.0,4725.0,42525.0
12341,5000014562,1000010827,20240228,1,1,10800.0,1080.0,9720.0
12342,5000014563,1000010827,20240228,1,2,12000.0,480.0,23520.0
12343,5000014564,1000010828,20250402,2,2,15000.0,0.0,30000.0
12344,5000014565,1000010829,20241215,1,1,12000.0,1200.0,10800.0
12345,5000014566,1000010830,20240228,2,1,15750.0,787.5,14962.5
12346,5000014567,1000010830,20240228,2,3,15000.0,900.0,44100.0
12347,5000014568,1000010831,20250321,2,2,15000.0,3000.0,27000.0
12348,5000014569,1000010832,20240111,1,2,12000.0,2400.0,21600.0
12349,5000014570,1000010832,20240111,1,1,10800.0,0.0,10800.0
12350,5000014571,1000010833,20250423,1,2,12000.0,1200.0,22800.0
12351,5000014572,1000010833,20250423,1,1,10800.0,1080.0,9720.0
12352,5000014573,1000010833,20250423,2,3,15750.0,2362.5,44887.5
12353,5000014574,1000010834,20250128,1,2,13200.0,1320.0,25080.0
12354,5000014575,1000010835,20250730,1,3,12600.0,0.0,37800.0
12355,5000014577,1000010837,20250217,2,1,13500.0,1350.0,12150.0
12356,5000014578,1000010838,20241205,1,2,10800.0,1080.0,20520.0
12357,5000014579,1000010839,20250530,1,1,12600.0,1260.0,11340.0
12358,5000014580,1000010840,20240215,2,2,15000.0,600.0,29400.0
12359,5000014581,1000010841,20240527,2,2,13500.0,1350.0,25650.0
12360,5000014582,1000010842,20250307,1,2,12000.0,480.0,23520.0
12361,5000014584,1000010844,20240318,2,1,15000.0,300.0,14700.0
12362,5000014585,1000010845,20250616,2,2,15000.0,1500.0,28500.0
12363,5000014586,1000010846,20250819,2,2,15750.0,630.0,30870.0
12364,5000014587,1000010847,20240226,2,3,15000.0,900.0,44100.0
12365,5000014588,1000010848,20240928,2,3,15000.0,0.0,45000.0
12366,5000014589,1000010848,20240928,1,1,12000.0,1200.0,10800.0
12367,5000014590,1000010849,20240729,1,2,13200.0,0.0,26400.0
12368,5000014591,1000010850,20241006,2,1,15000.0,300.0,14700.0
12369,5000014592,1000010851,20240102,1,3,12000.0,3600.0,32400.0
12370,5000014593,1000010851,20240102,1,2,12000.0,0.0,24000.0
12371,5000014594,1000010852,20250925,1,1,12000.0,0.0,12000.0
12372,5000014595,1000010853,20241201,1,1,12000.0,0.0,12000.0
12373,5000014596,1000010854,20240123,1,3,13200.0,3960.0,35640.0
12374,5000014597,1000010855,20250823,1,1,12600.0,0.0,12600.0
12375,5000014598,1000010856,20250521,2,3,15000.0,2250.0,42750.0
12376,5000014599,1000010857,20250521,2,3,15000.0,4500.0,40500.0
12377,5000014600,1000010858,20250624,1,1,10800.0,540.0,10260.0
12378,5000014601,1000010859,20250716,2,3,13500.0,2025.0,38475.0
12379,5000014602,1000010860,20240526,1,1,12000.0,0.0,12000.0
12380,5000014603,1000010860,20240526,2,2,13500.0,0.0,27000.0
12381,5000014604,1000010861,20250119,2,3,15000.0,0.0,45000.0
12382,5000014605,1000010862,20240701,2,2,15750.0,3150.0,28350.0
12383,5000014606,1000010862,20240701,2,2,13500.0,0.0,27000.0
12384,5000014607,1000010863,20250713,1,1,12600.0,0.0,12600.0
12385,5000014608,1000010863,20250713,2,1,15000.0,1500.0,13500.0
12386,5000014609,1000010864,20250504,2,1,13500.0,270.0,13230.0
12387,5000014610,1000010865,20240802,2,3,13500.0,0.0,40500.0
12388,5000014611,1000010866,20250621,1,1,13200.0,264.0,12936.0
12389,5000014612,1000010866,20250621,2,2,15000.0,1500.0,28500.0
12390,5000014613,1000010867,20250313,2,3,15000.0,900.0,44100.0
12391,5000014614,1000010868,20240925,1,3,12600.0,756.0,37044.0
12392,5000014615,1000010869,20241212,1,2,12600.0,0.0,25200.0
12393,5000014616,1000010869,20241212,2,2,15000.0,3000.0,27000.0
12394,5000014617,1000010870,20250704,2,3,16500.0,4950.0,44550.0
12395,5000014618,1000010871,20240709,1,1,12000.0,600.0,11400.0
12396,5000014619,1000010872,20250119,1,1,12000.0,240.0,11760.0
12397,5000014620,1000010873,20250118,1,1,12600.0,252.0,12348.0
12398,5000014621,1000010873,20250118,1,2,12600.0,0.0,25200.0
12399,5000014622,1000010874,20250914,2,3,16500.0,2475.0,47025.0
12400,5000014623,1000010875,20250702,1,3,12000.0,3600.0,32400.0
12401,5000014624,1000010876,20241118,2,3,15000.0,0.0,45000.0
12402,5000014625,1000010876,20241118,2,2,15750.0,0.0,31500.0
12403,5000014627,1000010878,20250726,2,1,13500.0,270.0,13230.0
12404,5000014628,1000010878,20250726,1,2,12000.0,2400.0,21600.0
12405,5000014629,1000010879,20250908,1,3,12000.0,1800.0,34200.0
12406,5000014630,1000010879,20250908,2,3,13500.0,810.0,39690.0
12407,5000014631,1000010880,20240609,2,1,16500.0,330.0,16170.0
12408,5000014635,1000010883,20250705,2,2,15000.0,1500.0,28500.0
12409,5000014636,1000010883,20250705,1,1,12600.0,0.0,12600.0
12410,5000014637,1000010884,20250411,2,2,15750.0,630.0,30870.0
12411,5000014639,1000010886,20250122,1,3,10800.0,648.0,31752.0
12412,5000014640,1000010887,20250109,1,3,12000.0,0.0,36000.0
12413,5000014641,1000010888,20240615,2,2,15000.0,600.0,29400.0
12414,5000014642,1000010889,20240229,2,2,15000.0,600.0,29400.0
12415,5000014643,1000010889,20240229,1,2,12000.0,1200.0,22800.0
12416,5000014644,1000010890,20250415,1,2,12000.0,1200.0,22800.0
12417,5000014645,1000010890,20250415,1,3,10800.0,648.0,31752.0
