id,customer_id,started_at_date_id,started_at_time,ended_at_date_id,ended_at_time,source,device
11000078667,-1,263,08:19:52,263.0,09:09:52,ads,desktop
11000078668,-1,595,11:24:22,595.0,12:15:22,referral,desktop
11000078669,-1,281,14:04:10,281.0,14:34:10,referral,desktop
11000078670,-1,818,03:14:28,818.0,04:04:28,email,mobile
11000078671,535,493,00:51:43,493.0,01:18:43,ads,tablet
11000078672,582,557,14:20:44,557.0,14:54:44,email,mobile
11000078673,266,473,15:10:06,473.0,15:29:06,direct,desktop
11000078674,873,503,13:56:21,503.0,14:03:21,direct,mobile
11000078675,914,491,21:35:24,491.0,21:42:24,ads,mobile
11000078676,-1,500,21:29:24,,00:00:00,email,desktop
11000078677,177,526,13:36:56,526.0,14:22:56,direct,mobile
11000078678,399,788,21:24:44,788.0,21:57:44,direct,desktop
11000078679,183,705,00:58:24,705.0,01:54:24,ads,desktop
11000078680,245,790,16:26:37,790.0,16:57:37,direct,mobile
11000078681,-1,559,00:32:51,559.0,01:24:51,ads,mobile
11000078682,527,872,09:33:31,872.0,10:28:31,direct,desktop
11000078683,-1,439,07:25:45,439.0,08:04:45,referral,tablet
11000078684,-1,834,23:43:26,834.0,23:52:26,ads,desktop
11000078685,30,339,16:16:18,339.0,16:51:18,direct,mobile
11000078686,887,510,10:57:32,510.0,11:54:32,referral,mobile
11000078687,1384,590,12:24:58,590.0,12:56:58,direct,mobile
11000078688,-1,823,22:44:46,,00:00:00,ads,mobile
11000078689,1134,668,19:48:05,668.0,20:17:05,ads,mobile
11000078690,-1,722,13:14:49,722.0,13:17:49,direct,mobile
11000078691,943,364,04:42:31,364.0,05:22:31,ads,desktop
11000078692,-1,542,18:59:20,542.0,19:43:20,referral,desktop
11000078693,46,829,16:35:46,829.0,17:14:46,direct,mobile
11000078694,-1,779,17:25:56,779.0,18:11:56,direct,mobile
11000078695,-1,383,09:06:54,383.0,09:48:54,referral,tablet
11000078696,-1,788,18:41:18,788.0,18:52:18,ads,mobile
11000078697,1262,879,04:43:48,879.0,05:36:48,ads,mobile
11000078698,154,471,19:28:16,471.0,20:23:16,ads,mobile
11000078699,483,380,19:35:45,380.0,20:12:45,direct,mobile
11000078700,1060,562,13:40:36,562.0,14:13:36,ads,mobile
11000078701,174,873,11:39:38,873.0,11:50:38,direct,desktop
11000078702,511,610,06:32:32,610.0,07:22:32,ads,tablet
11000078703,-1,783,05:42:43,783.0,06:03:43,direct,desktop
11000078704,659,543,18:35:43,543.0,18:49:43,direct,mobile
11000078705,1131,646,18:50:22,646.0,18:59:22,direct,desktop
11000078706,-1,405,06:15:04,405.0,06:26:04,direct,desktop
11000078707,-1,342,06:09:25,342.0,06:25:25,ads,mobile
11000078708,1443,506,13:28:18,506.0,13:44:18,ads,mobile
11000078709,-1,448,15:04:39,448.0,15:45:39,ads,mobile
11000078710,-1,430,14:22:09,430.0,15:19:09,referral,tablet
11000078711,-1,420,10:38:51,420.0,11:14:51,ads,mobile
11000078712,618,676,18:06:09,676.0,18:59:09,ads,desktop
11000078713,123,823,19:02:14,823.0,19:35:14,social,mobile
11000078714,117,828,04:47:20,828.0,05:32:20,direct,mobile
11000078715,-1,600,00:03:05,600.0,00:17:05,direct,desktop
11000078716,-1,681,05:26:41,681.0,06:12:41,direct,mobile
11000078717,-1,360,19:05:25,360.0,19:39:25,email,mobile
11000078718,1118,614,12:36:22,614.0,13:10:22,email,mobile
11000078719,901,663,06:59:40,663.0,07:11:40,ads,mobile
11000078720,-1,486,06:42:02,486.0,07:35:02,direct,mobile
11000078721,824,458,01:52:22,458.0,02:22:22,social,mobile
11000078722,-1,525,20:42:42,525.0,21:38:42,direct,mobile
11000078723,668,483,03:20:05,,00:00:00,ads,mobile
11000078724,1322,770,19:47:22,770.0,20:02:22,ads,mobile
11000078725,248,483,10:49:10,483.0,11:15:10,ads,mobile
11000078726,462,408,05:58:23,408.0,06:16:23,ads,mobile
11000078727,154,636,14:04:27,636.0,14:46:27,email,mobile
11000078728,661,790,08:33:59,790.0,08:52:59,referral,tablet
11000078729,1096,464,06:24:25,464.0,06:57:25,direct,desktop
11000078730,-1,870,20:00:19,870.0,20:54:19,email,desktop
11000078731,-1,773,07:16:02,773.0,07:31:02,referral,mobile
11000078732,269,520,02:13:30,520.0,03:11:30,referral,mobile
11000078733,-1,484,07:06:18,484.0,07:55:18,ads,mobile
11000078734,779,402,23:07:14,402.0,23:56:14,direct,mobile
11000078735,-1,329,19:22:07,329.0,19:30:07,direct,mobile
11000078736,1174,636,12:52:33,636.0,13:33:33,direct,desktop
11000078737,337,494,20:39:03,494.0,20:49:03,ads,mobile
11000078738,-1,763,17:29:51,763.0,18:02:51,direct,tablet
11000078739,-1,544,06:24:28,544.0,06:39:28,email,desktop
11000078740,-1,348,05:55:06,348.0,06:20:06,social,mobile
11000078741,1373,272,16:52:50,272.0,16:56:50,social,desktop
11000078742,1438,733,12:11:51,733.0,12:17:51,ads,mobile
11000078743,1332,762,21:29:27,,00:00:00,direct,mobile
11000078744,716,553,07:03:44,553.0,07:06:44,ads,mobile
11000078745,1155,455,13:45:05,455.0,14:41:05,ads,desktop
11000078746,632,686,16:20:38,686.0,17:13:38,direct,desktop
11000078747,1171,286,05:05:43,286.0,05:23:43,direct,mobile
11000078748,-1,431,04:41:19,431.0,04:50:19,ads,mobile
11000078749,1345,636,19:32:21,636.0,20:20:21,direct,mobile
11000078750,248,562,19:14:14,562.0,20:01:14,direct,desktop
11000078751,40,829,17:39:24,829.0,18:11:24,ads,mobile
11000078752,-1,583,09:11:12,583.0,09:49:12,direct,mobile
11000078753,-1,363,13:50:24,363.0,14:05:24,direct,mobile
11000078754,774,705,06:18:16,705.0,06:39:16,direct,tablet
11000078755,442,275,03:55:39,275.0,04:16:39,direct,mobile
11000078756,703,323,19:42:36,323.0,20:14:36,ads,mobile
11000078757,1339,463,20:24:19,463.0,21:18:19,ads,mobile
11000078758,-1,690,00:25:56,690.0,01:24:56,direct,mobile
11000078759,743,798,18:42:38,798.0,19:36:38,social,tablet
11000078760,-1,347,05:30:06,347.0,06:04:06,social,mobile
11000078761,1264,721,09:29:05,721.0,10:10:05,ads,mobile
11000078762,1160,498,16:28:51,498.0,17:15:51,direct,desktop
11000078763,857,270,10:53:22,270.0,11:18:22,direct,mobile
11000078764,-1,723,06:26:28,723.0,07:19:28,social,desktop
11000078765,706,721,20:21:11,721.0,20:30:11,direct,mobile
11000078766,561,594,09:52:03,594.0,10:28:03,direct,mobile
11000078767,911,708,00:08:59,708.0,00:19:59,email,mobile
11000078768,-1,812,22:00:02,812.0,22:58:02,email,mobile
11000078769,-1,643,12:40:41,643.0,13:20:41,referral,mobile
11000078770,1043,685,01:05:41,685.0,01:56:41,ads,mobile
11000078771,-1,336,12:20:11,336.0,13:14:11,direct,mobile
11000078772,1187,582,12:59:55,582.0,13:17:55,direct,desktop
11000078773,-1,471,15:24:39,471.0,15:38:39,direct,mobile
11000078774,-1,298,20:22:45,298.0,21:12:45,ads,mobile
11000078775,1167,591,07:22:45,591.0,08:20:45,direct,mobile
11000078776,-1,849,21:13:46,849.0,21:16:46,direct,mobile
11000078777,-1,830,17:49:33,830.0,18:31:33,direct,mobile
11000078778,-1,426,22:27:55,426.0,22:33:55,direct,mobile
11000078779,-1,383,16:00:35,383.0,16:58:35,direct,desktop
11000078780,841,695,23:56:53,696.0,00:02:53,referral,mobile
11000078781,-1,362,23:16:05,362.0,23:21:05,direct,mobile
11000078782,-1,393,15:59:50,393.0,16:02:50,social,desktop
11000078783,-1,460,22:06:59,460.0,22:53:59,email,mobile
11000078784,-1,324,00:44:00,324.0,01:15:00,ads,mobile
11000078785,-1,522,20:02:18,522.0,20:14:18,direct,mobile
11000078786,-1,380,03:06:03,380.0,03:53:03,referral,mobile
11000078787,1386,753,17:30:48,,00:00:00,direct,mobile
11000078788,780,868,23:22:23,868.0,23:32:23,ads,mobile
11000078789,321,475,15:19:42,475.0,15:49:42,ads,mobile
11000078790,334,420,03:15:28,420.0,03:23:28,direct,mobile
11000078791,-1,689,13:45:02,689.0,14:19:02,ads,mobile
11000078792,1339,612,12:05:59,612.0,12:39:59,social,mobile
11000078793,984,464,21:19:57,464.0,21:34:57,direct,mobile
11000078794,-1,348,23:54:15,349.0,00:34:15,direct,desktop
11000078795,463,631,11:36:12,631.0,12:23:12,referral,mobile
11000078796,-1,692,17:42:31,692.0,18:18:31,direct,mobile
11000078797,-1,831,19:54:47,831.0,20:28:47,direct,desktop
11000078798,-1,732,02:43:20,732.0,02:59:20,referral,mobile
11000078799,189,554,23:47:38,555.0,00:19:38,direct,desktop
11000078800,1487,874,22:56:38,874.0,23:51:38,direct,mobile
11000078801,841,745,23:21:54,745.0,23:24:54,direct,mobile
11000078802,294,745,02:28:10,745.0,02:56:10,direct,desktop
11000078803,-1,594,19:29:42,594.0,20:29:42,email,mobile
11000078804,579,248,19:15:54,248.0,19:47:54,ads,mobile
11000078805,-1,764,15:17:31,764.0,15:22:31,direct,mobile
11000078806,739,825,14:56:02,825.0,15:41:02,direct,desktop
11000078807,282,788,11:38:43,788.0,12:14:43,ads,mobile
11000078808,140,365,06:18:58,365.0,06:48:58,referral,mobile
11000078809,463,522,23:33:36,523.0,00:25:36,ads,desktop
11000078810,-1,800,11:57:30,800.0,12:39:30,direct,mobile
11000078811,32,317,11:32:09,317.0,12:15:09,ads,mobile
11000078812,-1,840,08:42:59,840.0,09:20:59,direct,desktop
11000078813,-1,270,04:33:42,270.0,05:26:42,direct,desktop
11000078814,647,874,06:30:26,874.0,07:03:26,direct,mobile
11000078815,903,631,10:54:14,631.0,11:05:14,direct,desktop
11000078816,1041,653,05:29:28,653.0,05:41:28,direct,mobile
11000078817,-1,618,10:33:57,618.0,11:24:57,direct,desktop
11000078818,1220,443,00:20:39,443.0,01:06:39,referral,mobile
11000078819,1207,431,06:09:22,431.0,06:56:22,social,mobile
11000078820,959,763,20:43:46,763.0,21:15:46,direct,mobile
11000078821,1380,780,05:48:55,780.0,05:59:55,direct,desktop
11000078822,251,395,15:33:57,395.0,16:07:57,referral,desktop
11000078823,1447,454,20:50:58,454.0,21:41:58,ads,mobile
11000078824,377,521,06:15:48,521.0,06:21:48,ads,mobile
11000078825,1365,579,13:32:40,579.0,14:30:40,direct,desktop
11000078826,770,652,19:32:18,652.0,20:19:18,direct,tablet
11000078827,1051,244,15:42:16,244.0,16:04:16,ads,mobile
11000078828,1327,638,04:28:06,638.0,04:36:06,ads,mobile
11000078829,464,431,18:27:43,431.0,18:33:43,referral,mobile
11000078830,-1,714,21:21:02,714.0,21:53:02,ads,desktop
11000078831,77,576,10:54:46,576.0,11:25:46,direct,mobile
11000078832,1000,390,08:22:59,390.0,08:44:59,social,desktop
11000078833,-1,637,07:57:19,637.0,08:31:19,direct,desktop
11000078834,1316,406,22:59:21,406.0,23:07:21,ads,mobile
11000078835,893,766,04:25:42,,00:00:00,email,desktop
11000078836,1415,568,22:53:00,568.0,23:33:00,ads,mobile
11000078837,57,808,20:30:30,808.0,20:41:30,email,mobile
11000078838,989,606,10:57:29,606.0,11:33:29,referral,mobile
11000078839,289,245,09:41:22,245.0,09:57:22,referral,desktop
11000078840,318,541,02:38:16,541.0,03:08:16,social,mobile
11000078841,1240,716,09:15:41,716.0,09:41:41,social,desktop
11000078842,-1,826,23:31:32,826.0,23:47:32,referral,desktop
11000078843,-1,850,11:46:17,850.0,11:56:17,referral,desktop
11000078844,-1,568,03:40:58,568.0,04:34:58,direct,tablet
11000078845,280,568,13:32:06,568.0,14:21:06,referral,desktop
11000078846,385,783,05:56:36,783.0,06:37:36,social,desktop
11000078847,520,851,17:07:27,851.0,17:56:27,ads,mobile
11000078848,-1,817,16:05:14,817.0,16:07:14,referral,desktop
11000078849,469,580,14:57:29,,00:00:00,direct,mobile
11000078850,-1,695,08:43:34,695.0,09:43:34,referral,desktop
11000078851,-1,645,12:38:05,,00:00:00,direct,mobile
11000078852,212,409,17:30:36,409.0,18:14:36,social,tablet
11000078853,27,595,04:13:43,595.0,04:20:43,referral,desktop
11000078854,248,717,12:53:56,717.0,13:53:56,direct,mobile
11000078855,88,509,17:03:36,,00:00:00,ads,mobile
11000078856,510,603,02:43:23,603.0,03:25:23,ads,desktop
11000078857,308,325,14:15:25,325.0,14:24:25,ads,mobile
11000078858,1179,428,00:24:53,428.0,00:28:53,social,mobile
11000078859,1359,679,08:14:21,679.0,08:22:21,direct,mobile
11000078860,1321,275,10:24:04,275.0,11:24:04,direct,desktop
11000078861,775,428,12:05:20,428.0,12:26:20,email,tablet
11000078862,753,779,09:35:09,779.0,10:14:09,direct,mobile
11000078863,-1,439,11:16:26,,00:00:00,ads,desktop
11000078864,1369,425,07:27:19,425.0,08:07:19,direct,desktop
11000078865,250,753,22:50:14,753.0,22:53:14,direct,desktop
11000078866,-1,790,14:12:19,790.0,15:05:19,direct,mobile
11000078867,154,276,20:24:11,276.0,20:59:11,direct,desktop
11000078868,1025,750,14:46:56,750.0,15:04:56,direct,mobile
11000078869,-1,251,20:33:26,251.0,20:40:26,direct,desktop
11000078870,622,606,13:26:26,606.0,14:03:26,ads,desktop
11000078871,1242,585,21:00:32,585.0,21:13:32,direct,mobile
11000078872,-1,551,05:15:39,551.0,06:05:39,ads,mobile
11000078873,416,489,22:15:34,489.0,23:00:34,referral,mobile
11000078874,-1,342,01:05:42,342.0,01:26:42,direct,mobile
11000078875,377,757,20:22:49,757.0,20:40:49,social,desktop
11000078876,-1,363,00:00:13,363.0,00:29:13,direct,mobile
11000078877,143,879,23:51:53,880.0,00:50:53,email,mobile
11000078878,827,431,18:20:26,431.0,19:13:26,email,mobile
11000078879,413,710,07:21:31,710.0,07:56:31,referral,mobile
11000078880,1021,548,09:48:50,548.0,09:54:50,social,desktop
11000078881,584,663,22:56:06,663.0,22:59:06,ads,desktop
11000078882,1352,679,19:32:10,679.0,20:19:10,direct,mobile
11000078883,1230,358,09:15:27,358.0,09:47:27,direct,mobile
11000078884,841,652,17:37:34,652.0,17:53:34,ads,mobile
11000078885,1039,535,14:19:11,535.0,14:46:11,direct,desktop
11000078886,1483,416,03:40:17,416.0,04:12:17,direct,mobile
11000078887,6,479,13:08:13,479.0,13:58:13,referral,desktop
11000078888,1031,437,21:03:17,437.0,21:36:17,direct,desktop
11000078889,1215,248,07:33:51,248.0,07:41:51,direct,mobile
11000078890,-1,746,12:59:11,746.0,13:44:11,direct,mobile
11000078891,-1,270,13:42:31,270.0,13:44:31,ads,mobile
11000078892,-1,305,23:37:15,305.0,23:58:15,referral,desktop
11000078893,861,668,02:40:31,668.0,03:26:31,direct,mobile
11000078894,688,857,14:32:20,857.0,14:53:20,ads,desktop
11000078895,1045,391,22:39:41,391.0,22:52:41,referral,mobile
11000078896,156,784,02:57:48,784.0,03:14:48,direct,mobile
11000078897,536,304,16:53:01,304.0,17:31:01,direct,mobile
11000078898,896,822,12:51:54,822.0,13:21:54,direct,desktop
11000078899,1430,658,00:49:50,658.0,00:53:50,referral,mobile
11000078900,89,427,04:19:49,427.0,04:22:49,ads,mobile
11000078901,894,386,18:34:00,386.0,19:34:00,ads,mobile
11000078902,-1,528,01:38:57,528.0,01:42:57,ads,mobile
11000078903,408,614,17:25:55,614.0,17:33:55,ads,desktop
11000078904,1428,680,06:07:55,,00:00:00,email,mobile
11000078905,-1,404,23:34:28,405.0,00:20:28,ads,desktop
11000078906,-1,433,21:36:59,433.0,22:36:59,ads,tablet
11000078907,973,253,22:05:39,253.0,22:10:39,email,desktop
11000078908,430,728,21:56:12,728.0,22:06:12,ads,desktop
11000078909,1007,579,16:59:26,579.0,17:34:26,ads,desktop
11000078910,92,873,15:44:00,873.0,16:21:00,direct,mobile
11000078911,-1,637,16:17:57,637.0,17:10:57,email,mobile
11000078912,-1,418,12:06:32,418.0,12:23:32,direct,desktop
11000078913,206,615,05:27:21,615.0,05:43:21,social,mobile
11000078914,-1,313,15:56:16,313.0,16:26:16,ads,mobile
11000078915,-1,512,01:45:02,512.0,01:55:02,referral,mobile
11000078916,387,838,18:33:18,838.0,19:04:18,ads,desktop
11000078917,53,417,11:51:32,417.0,11:52:32,ads,mobile
11000078918,106,619,05:33:24,,00:00:00,ads,mobile
11000078919,233,468,21:42:41,468.0,21:55:41,ads,desktop
11000078920,93,549,22:45:53,549.0,22:53:53,ads,desktop
11000078921,28,688,10:26:47,688.0,10:52:47,ads,desktop
11000078922,-1,815,04:07:17,815.0,04:24:17,direct,mobile
11000078923,-1,508,08:07:29,508.0,08:14:29,referral,desktop
11000078924,1248,324,07:59:29,324.0,08:53:29,ads,mobile
11000078925,203,845,14:06:37,845.0,14:16:37,ads,mobile
11000078926,1478,630,06:18:34,,00:00:00,ads,desktop
11000078927,321,799,00:50:59,799.0,01:38:59,direct,desktop
11000078928,1128,256,15:24:07,256.0,15:51:07,direct,mobile
11000078929,711,751,20:48:54,751.0,21:22:54,referral,mobile
11000078930,-1,732,20:09:05,732.0,20:18:05,ads,desktop
11000078931,-1,728,02:06:37,728.0,02:31:37,referral,mobile
11000078932,-1,708,16:41:02,708.0,17:15:02,social,desktop
11000078933,972,530,21:45:32,530.0,21:46:32,ads,mobile
11000078934,-1,637,23:35:15,638.0,00:16:15,direct,desktop
11000078935,343,405,12:44:19,405.0,13:35:19,direct,desktop
11000078936,-1,395,16:02:34,395.0,16:48:34,direct,desktop
11000078937,1297,328,19:03:22,328.0,20:02:22,direct,mobile
11000078938,-1,244,00:23:40,,00:00:00,direct,mobile
11000078939,1173,667,11:50:01,667.0,11:51:01,direct,mobile
11000078940,-1,603,01:07:03,603.0,02:00:03,direct,desktop
11000078941,-1,641,17:40:45,641.0,18:24:45,direct,desktop
11000078942,33,632,09:48:12,632.0,10:31:12,ads,mobile
11000078943,-1,826,00:36:09,826.0,01:10:09,direct,mobile
11000078944,-1,637,04:52:11,637.0,05:04:11,direct,desktop
11000078945,881,304,19:08:51,304.0,19:34:51,ads,desktop
11000078946,328,632,20:20:19,632.0,20:58:19,ads,mobile
11000078947,245,737,09:37:55,737.0,10:05:55,ads,desktop
11000078948,821,416,23:22:07,416.0,23:33:07,direct,mobile
11000078949,-1,310,20:23:05,310.0,20:27:05,email,mobile
11000078950,1075,651,07:37:22,651.0,07:48:22,referral,desktop
11000078951,341,594,18:05:13,594.0,18:12:13,referral,mobile
11000078952,1009,343,15:47:31,343.0,16:04:31,email,desktop
11000078953,230,392,15:31:25,392.0,16:11:25,ads,mobile
11000078954,1477,838,14:40:08,838.0,15:20:08,direct,mobile
11000078955,856,433,11:31:36,433.0,11:33:36,direct,mobile
11000078956,-1,325,19:54:11,325.0,20:21:11,direct,mobile
11000078957,-1,478,19:27:43,478.0,19:48:43,direct,mobile
11000078958,-1,660,22:38:44,660.0,22:58:44,ads,mobile
11000078959,-1,361,06:12:56,361.0,06:46:56,direct,mobile
11000078960,665,452,14:33:31,452.0,15:28:31,ads,desktop
11000078961,6,727,13:29:33,727.0,14:00:33,referral,tablet
11000078962,-1,493,03:01:46,493.0,03:51:46,direct,mobile
11000078963,305,443,19:36:20,443.0,20:21:20,referral,desktop
11000078964,-1,744,12:50:32,744.0,13:12:32,referral,desktop
11000078965,484,328,01:31:44,328.0,01:36:44,direct,mobile
11000078966,891,355,11:21:09,355.0,11:53:09,ads,mobile
11000078967,-1,776,16:13:52,776.0,16:52:52,direct,mobile
11000078968,316,295,01:51:48,295.0,02:10:48,ads,mobile
11000078969,-1,605,02:20:01,605.0,03:16:01,direct,mobile
11000078970,-1,808,09:31:58,808.0,10:18:58,ads,mobile
11000078971,1368,261,05:52:14,261.0,06:19:14,referral,mobile
11000078972,-1,509,16:51:24,509.0,17:08:24,ads,mobile
11000078973,-1,379,15:23:02,379.0,15:41:02,ads,mobile
11000078974,1211,287,14:14:45,287.0,14:59:45,direct,mobile
11000078975,479,522,15:30:57,522.0,16:02:57,email,desktop
11000078976,-1,552,19:28:41,552.0,19:51:41,ads,mobile
11000078977,1258,493,06:38:42,493.0,07:26:42,direct,mobile
11000078978,829,530,11:08:00,530.0,12:03:00,email,desktop
11000078979,655,252,19:16:34,252.0,20:10:34,direct,mobile
11000078980,387,690,16:59:22,690.0,17:25:22,ads,desktop
11000078981,-1,555,16:49:30,555.0,17:29:30,ads,mobile
11000078982,-1,280,05:51:42,280.0,06:11:42,direct,mobile
11000078983,1041,533,08:20:26,533.0,09:14:26,direct,mobile
11000078984,-1,818,13:43:55,818.0,13:54:55,direct,desktop
11000078985,1347,249,19:22:52,249.0,20:13:52,ads,mobile
11000078986,-1,669,14:01:18,669.0,14:40:18,direct,mobile
11000078987,475,403,18:13:24,403.0,18:29:24,direct,mobile
11000078988,1049,434,14:13:10,434.0,14:58:10,social,mobile
11000078989,483,819,15:02:04,819.0,15:48:04,direct,mobile
11000078990,272,734,06:58:33,734.0,07:09:33,ads,mobile
11000078991,1006,813,11:00:19,813.0,11:20:19,direct,desktop
11000078992,1099,777,12:27:37,777.0,13:14:37,ads,mobile
11000078993,1128,728,03:37:18,728.0,04:34:18,direct,desktop
11000078994,452,788,03:36:41,788.0,03:42:41,direct,mobile
11000078995,-1,272,09:43:08,272.0,09:59:08,ads,desktop
11000078996,-1,759,08:14:07,759.0,08:26:07,referral,mobile
11000078997,848,307,01:23:05,307.0,01:40:05,email,mobile
11000078998,-1,877,03:35:17,877.0,03:50:17,direct,mobile
11000078999,992,707,15:45:36,707.0,16:16:36,ads,mobile
11000079000,-1,801,12:36:26,801.0,13:08:26,email,mobile
11000079001,-1,879,08:56:54,879.0,09:48:54,direct,desktop
11000079002,1107,677,08:53:09,677.0,09:38:09,referral,mobile
11000079003,-1,304,20:33:48,304.0,21:20:48,email,mobile
11000079004,647,248,13:22:19,248.0,13:37:19,direct,mobile
11000079005,29,508,00:17:15,,00:00:00,ads,mobile
11000079006,412,424,15:16:47,424.0,15:57:47,ads,desktop
11000079007,-1,420,14:38:48,,00:00:00,referral,mobile
11000079008,1112,748,18:35:47,748.0,19:09:47,email,tablet
11000079009,729,528,00:27:20,528.0,00:58:20,ads,mobile
11000079010,-1,634,07:38:57,634.0,08:30:57,direct,mobile
11000079011,-1,800,23:37:11,801.0,00:09:11,direct,mobile
11000079012,-1,634,05:23:37,634.0,05:25:37,ads,desktop
11000079013,1326,696,05:09:01,696.0,06:00:01,ads,desktop
11000079014,1381,431,16:06:12,431.0,16:28:12,direct,mobile
11000079015,1340,759,18:07:12,759.0,18:58:12,direct,mobile
11000079016,318,634,02:15:09,634.0,02:20:09,social,desktop
11000079017,1410,842,08:39:05,842.0,09:09:05,social,desktop
11000079018,1133,759,02:19:05,759.0,02:59:05,referral,mobile
11000079019,165,742,20:04:11,742.0,20:21:11,referral,desktop
11000079020,1271,720,00:49:46,720.0,01:46:46,referral,desktop
11000079021,-1,712,16:51:01,712.0,17:35:01,direct,mobile
11000079022,217,308,03:52:25,308.0,04:48:25,ads,mobile
11000079023,204,449,05:31:34,449.0,06:01:34,ads,mobile
11000079024,-1,602,09:18:25,602.0,09:25:25,email,desktop
11000079025,-1,589,01:48:15,589.0,02:10:15,referral,mobile
11000079026,92,841,05:48:54,841.0,06:33:54,referral,mobile
11000079027,577,654,21:08:43,654.0,21:57:43,direct,mobile
11000079028,673,244,04:35:59,244.0,04:49:59,social,tablet
11000079029,-1,626,23:21:25,626.0,23:52:25,direct,desktop
11000079030,-1,720,12:46:03,720.0,13:23:03,email,desktop
11000079031,-1,871,08:08:34,871.0,08:20:34,social,mobile
11000079032,-1,295,22:23:32,295.0,22:30:32,ads,mobile
11000079033,365,537,05:10:44,537.0,05:50:44,ads,tablet
11000079034,-1,359,01:14:48,359.0,01:30:48,direct,desktop
11000079035,1045,313,04:40:24,313.0,05:16:24,social,mobile
11000079036,1362,402,13:30:27,402.0,14:14:27,ads,mobile
11000079037,-1,524,21:33:38,524.0,21:54:38,direct,mobile
11000079038,243,802,21:24:23,802.0,21:55:23,ads,desktop
11000079039,1007,644,17:33:43,644.0,17:56:43,email,desktop
11000079040,1394,474,22:35:55,474.0,23:18:55,ads,desktop
11000079041,-1,245,06:59:48,245.0,07:15:48,social,desktop
11000079042,351,375,04:12:03,375.0,04:50:03,email,mobile
11000079043,1198,368,13:23:25,368.0,13:54:25,direct,mobile
11000079044,256,593,08:46:27,593.0,09:31:27,ads,desktop
11000079045,-1,434,12:50:39,434.0,12:55:39,direct,mobile
11000079046,-1,300,14:42:59,,00:00:00,social,mobile
11000079047,250,242,18:18:03,242.0,19:02:03,ads,mobile
11000079048,843,537,13:06:54,537.0,13:17:54,direct,desktop
11000079049,629,508,05:33:43,508.0,06:18:43,email,mobile
11000079050,974,421,17:07:57,421.0,17:11:57,ads,desktop
11000079051,915,625,14:11:54,625.0,14:50:54,referral,desktop
11000079052,379,537,07:30:51,,00:00:00,direct,mobile
11000079053,-1,330,19:59:54,330.0,20:19:54,direct,mobile
11000079054,588,262,10:14:52,262.0,10:40:52,ads,mobile
11000079055,-1,457,10:52:56,457.0,10:55:56,social,mobile
11000079056,-1,381,00:17:37,,00:00:00,direct,mobile
11000079057,-1,520,17:40:57,520.0,17:59:57,direct,mobile
11000079058,667,675,09:25:37,675.0,09:45:37,direct,mobile
11000079059,509,368,20:51:28,368.0,21:33:28,ads,mobile
11000079060,-1,735,10:26:22,735.0,10:47:22,ads,desktop
11000079061,128,529,22:02:15,,00:00:00,ads,desktop
11000079062,139,504,01:45:57,504.0,02:19:57,ads,desktop
11000079063,-1,277,10:52:08,277.0,11:42:08,direct,mobile
11000079064,1458,266,19:09:37,266.0,19:53:37,referral,mobile
11000079065,1464,460,08:59:20,460.0,09:31:20,referral,desktop
11000079066,1200,624,07:14:31,624.0,07:36:31,direct,mobile
11000079067,186,524,11:57:32,524.0,12:05:32,email,mobile
11000079068,-1,255,18:29:40,255.0,18:48:40,direct,mobile
11000079069,1141,813,00:05:34,813.0,00:54:34,ads,mobile
11000079070,1129,736,16:14:23,736.0,16:54:23,ads,mobile
11000079071,1041,868,01:09:20,868.0,01:49:20,referral,tablet
11000079072,-1,256,13:24:47,256.0,14:01:47,ads,mobile
11000079073,809,661,13:23:27,661.0,13:38:27,ads,mobile
11000079074,1319,291,07:49:43,291.0,08:48:43,direct,desktop
11000079075,1170,297,12:11:24,297.0,12:37:24,social,mobile
11000079076,-1,275,11:31:57,275.0,12:31:57,direct,tablet
11000079077,562,702,06:04:19,702.0,06:40:19,direct,desktop
11000079078,1119,452,05:06:27,452.0,05:55:27,email,mobile
11000079079,-1,645,07:11:48,645.0,07:39:48,direct,mobile
11000079080,-1,411,18:08:39,411.0,18:23:39,direct,mobile
11000079081,146,660,15:11:56,660.0,15:18:56,social,mobile
11000079082,1422,390,09:34:15,390.0,10:33:15,ads,mobile
11000079083,1197,645,15:16:53,645.0,16:05:53,ads,desktop
11000079084,-1,628,10:34:26,628.0,11:30:26,direct,mobile
11000079085,-1,753,01:07:42,753.0,01:55:42,direct,mobile
11000079086,1331,701,21:51:08,701.0,21:56:08,email,desktop
11000079087,-1,460,01:27:30,460.0,01:43:30,ads,mobile
11000079088,-1,388,17:39:46,388.0,18:03:46,direct,desktop
11000079089,686,272,05:08:37,272.0,05:16:37,social,desktop
11000079090,842,751,14:49:51,751.0,15:18:51,ads,mobile
11000079091,132,283,22:54:20,283.0,23:00:20,direct,mobile
11000079092,1036,542,07:38:02,542.0,08:10:02,direct,desktop
11000079093,777,426,17:15:26,426.0,17:53:26,referral,mobile
11000079094,185,539,02:53:38,539.0,03:03:38,referral,desktop
11000079095,-1,675,00:16:32,675.0,01:13:32,direct,mobile
11000079096,-1,318,11:04:21,318.0,11:12:21,ads,desktop
11000079097,-1,636,22:17:46,636.0,22:25:46,email,desktop
11000079098,461,743,18:11:13,743.0,18:14:13,direct,mobile
